,episode,reward,epochs,success
0,0,-68.97052532716215,133,False
1,1,12.895788240586697,168,False
2,2,-108.13610583483317,152,False
3,3,-73.0591593510577,443,False
4,4,-153.8369031605167,164,False
5,5,-139.80417054370912,560,False
6,6,-68.0053944064715,78,False
7,7,-17.525005082356003,187,False
8,8,-44.04705496414486,79,False
9,9,-117.22904422124358,147,False
10,10,-24.492251389316237,148,False
11,11,-13.239819721003755,230,False
12,12,-122.49101589040283,143,False
13,13,-57.571190813518555,159,False
14,14,-36.46147419058343,214,False
15,15,-64.2883393625165,101,False
16,16,-113.26058624790669,166,False
17,17,-129.41426305626973,111,False
18,18,-64.09995314893963,136,False
19,19,-34.666750794446045,300,False
20,20,-11.92293326538082,242,False
21,21,-99.14098974236506,95,False
22,22,-103.0050147182716,176,False
23,23,-53.5797072417338,169,False
24,24,-183.2597083787607,141,False
25,25,-45.97020564086636,187,False
26,26,-115.46095529658491,145,False
27,27,-159.8010594866417,203,False
28,28,-102.25910827419553,174,False
29,29,5.672197754697123,113,False
30,30,-172.33992348191896,135,False
31,31,-8.891473004381979,124,False
32,32,-46.039113897645514,75,False
33,33,255.3874235362592,990,True
34,34,-48.347468084282895,158,False
35,35,-3.989689081063915,144,False
36,36,-93.04886083351516,93,False
37,37,-41.25299270518914,145,False
38,38,211.85549982212137,233,True
39,39,-12.843376406262522,114,False
40,40,-54.58780185732064,90,False
41,41,-91.88104765428147,263,False
42,42,-40.18296695551054,137,False
43,43,-9.447416208670944,173,False
44,44,-128.24016014667043,94,False
45,45,-53.384145388255035,132,False
46,46,-88.96508326544281,652,False
47,47,11.811516201241517,98,False
48,48,-93.08508529521205,112,False
49,49,-98.7650312908129,145,False
50,50,-43.82042892873194,256,False
51,51,-27.6683471452137,304,False
52,52,-45.70226714718048,163,False
53,53,-67.93213227242543,94,False
54,54,-340.9260552770289,397,False
55,55,-11.979092361687762,243,False
56,56,-71.35260959813787,158,False
57,57,-123.49754582573041,105,False
58,58,-148.47778758078312,121,False
59,59,-162.28041357378595,126,False
60,60,-145.4279241803884,102,False
61,61,-125.26407317075348,165,False
62,62,-87.05582884991814,178,False
63,63,-108.65972822953661,117,False
64,64,-123.73957753309728,224,False
65,65,-120.43318179185583,206,False
66,66,-68.04843334455683,427,False
67,67,-124.42251945081216,172,False
68,68,-35.820969439967044,160,False
69,69,-171.7233711348734,208,False
70,70,-119.6052759370253,99,False
71,71,-13.26845093860912,295,False
72,72,-122.10328832701076,91,False
73,73,-43.360959858897616,136,False
74,74,-92.54168309704468,75,False
75,75,-0.7179304225099088,175,False
76,76,176.99074933475498,591,False
77,77,-107.9077853422759,160,False
78,78,-46.96032030947059,88,False
79,79,-131.9957929095388,192,False
80,80,-99.32661348125679,135,False
81,81,-159.54177803473726,121,False
82,82,-140.38322319625144,126,False
83,83,-54.385920607062246,69,False
84,84,-153.3757537657595,162,False
85,85,-81.10918340371973,164,False
86,86,-34.06364463757269,168,False
87,87,-26.784622104102027,175,False
88,88,-34.338707863007784,374,False
89,89,-31.217390763564964,134,False
90,90,-64.9309744574334,112,False
91,91,-6.680984408723148,378,False
92,92,-152.3415009387397,168,False
93,93,-169.60747422366498,158,False
94,94,-122.47687002125598,169,False
95,95,-40.94923344427088,359,False
96,96,-119.9513550326854,147,False
97,97,-100.6410143243016,102,False
98,98,-25.641082857728165,59,False
99,99,-131.1964226175277,119,False
100,100,-8.375763111684847,184,False
101,101,-106.59430295700868,137,False
102,102,-7.450439486700034,79,False
103,103,-29.942311204887005,74,False
104,104,-131.64681314611167,119,False
105,105,-156.32626818344932,102,False
106,106,283.68659909864897,196,True
107,107,-73.61159850815818,81,False
108,108,-67.14495855620885,114,False
109,109,-61.602662601761565,110,False
110,110,-128.91982529202835,115,False
111,111,-103.03877765173036,134,False
112,112,-80.14445682323199,193,False
113,113,-112.84636176837338,103,False
114,114,-79.05818948324209,82,False
115,115,-92.35463285943898,116,False
116,116,-124.48838109559667,77,False
117,117,-140.3247627206434,183,False
118,118,-89.17320123292107,169,False
119,119,-109.65351161728651,204,False
120,120,-116.14680462437715,242,False
121,121,22.131505420356206,296,False
122,122,-83.9004839729039,102,False
123,123,-82.38375438037069,241,False
124,124,-26.623197361690572,95,False
125,125,-97.84758046907973,141,False
126,126,-38.04946045331198,101,False
127,127,-106.12468310720948,241,False
128,128,-18.3926162922061,142,False
129,129,-53.95686570784865,118,False
130,130,-116.52506699959376,135,False
131,131,-111.72303280559845,85,False
132,132,-120.63865685034654,163,False
133,133,-122.30079712398563,116,False
134,134,-69.49510332774847,234,False
135,135,-142.88989436782893,112,False
136,136,-40.36429889439249,131,False
137,137,32.68610197151713,208,False
138,138,-26.284787695286823,193,False
139,139,-116.0660202776485,105,False
140,140,-70.22380377429211,97,False
141,141,-139.88622940281977,126,False
142,142,-80.0008073465423,216,False
143,143,-35.90350313273795,61,False
144,144,-142.72771792236807,191,False
145,145,-66.95643367067059,142,False
146,146,-16.812768155012222,85,False
147,147,-124.08521465980556,199,False
148,148,-42.773668690219736,178,False
149,149,-62.0938884696443,88,False
150,150,-25.270945401767662,117,False
151,151,-104.32496220954998,124,False
152,152,-104.39003352625,140,False
153,153,-128.95108123093664,126,False
154,154,-120.07329235352985,123,False
155,155,-123.22823302664429,107,False
156,156,-104.94252302389387,109,False
157,157,-140.35946838943033,103,False
158,158,-109.25551130429248,165,False
159,159,-74.63200083983585,135,False
160,160,-117.82017994545944,145,False
161,161,-148.20036294927957,147,False
162,162,-169.56319790848312,356,False
163,163,-58.15486434353493,137,False
164,164,-167.56843889454962,183,False
165,165,-104.22017733903644,104,False
166,166,-35.22754716836339,333,False
167,167,-168.54219666240164,211,False
168,168,-51.441935382584106,112,False
169,169,-128.5529122288695,244,False
170,170,-69.85846805095962,147,False
171,171,-144.90826144506786,186,False
172,172,-68.75320438223156,269,False
173,173,-126.40099368924923,80,False
174,174,-39.77640797537817,123,False
175,175,-132.85818132754156,99,False
176,176,-126.55584913038558,137,False
177,177,-140.53539670548554,96,False
178,178,-62.531814079525404,94,False
179,179,-51.43861661793406,191,False
180,180,-142.74741829142772,169,False
181,181,-142.20329475606127,199,False
182,182,-130.1663250227414,81,False
183,183,-14.77629295825416,190,False
184,184,-161.74113294372572,136,False
185,185,-120.46903099789961,203,False
186,186,-68.02043180769053,139,False
187,187,-40.50355545286574,154,False
188,188,-84.76049207254908,115,False
189,189,-63.431577133023495,171,False
190,190,-158.1463147281488,612,False
191,191,-108.85391609928229,148,False
192,192,-0.701617065207671,97,False
193,193,-103.69244786887985,159,False
194,194,81.1707139307954,1000,False
195,195,-146.7979930299395,202,False
196,196,-66.96629263241786,114,False
197,197,-88.01922615159319,112,False
198,198,-133.91413777958502,287,False
199,199,-111.62765952804585,108,False
200,200,18.12009596851972,97,False
201,201,-131.2498065664656,99,False
202,202,-138.16587338926982,179,False
203,203,-61.90069393667834,124,False
204,204,-84.49467179677657,110,False
205,205,-105.83298286833893,417,False
206,206,-148.19940990278982,297,False
207,207,-140.85017406909904,173,False
208,208,-0.7501110519964129,150,False
209,209,-133.04442232276364,102,False
210,210,-57.09513764843043,106,False
211,211,-38.82241058440466,135,False
212,212,-149.97572384680512,223,False
213,213,-94.2901843702192,89,False
214,214,-42.56437778163205,69,False
215,215,-116.83473863229344,134,False
216,216,-62.692300642370434,120,False
217,217,-113.50913262740272,254,False
218,218,-18.721807324088545,105,False
219,219,-20.994366858651688,110,False
220,220,-82.80224861853172,206,False
221,221,-114.9468085940855,122,False
222,222,-64.66215394504061,129,False
223,223,-108.73517659818539,129,False
224,224,-60.41324110375834,125,False
225,225,-126.69220990847697,155,False
226,226,-74.46462856784798,263,False
227,227,-91.93044737256693,189,False
228,228,-87.6910671233786,186,False
229,229,-51.23679555280849,162,False
230,230,-123.62956116234821,144,False
231,231,-172.71125495376486,193,False
232,232,-46.643943250697276,94,False
233,233,-59.566282547351,211,False
234,234,-156.70700315703257,137,False
235,235,-4.72491192731097,90,False
236,236,-129.7692476627717,115,False
237,237,-155.23801519172872,136,False
238,238,-43.95234937537164,479,False
239,239,-16.646423608765105,115,False
240,240,-147.62884404478282,354,False
241,241,-37.04659050901628,163,False
242,242,-140.87481711479109,219,False
243,243,-144.90037241990126,262,False
244,244,-57.49427799268786,674,False
245,245,-93.77046619226276,309,False
246,246,-52.50797953225147,134,False
247,247,-138.25630315062259,153,False
248,248,-98.54629164429693,177,False
249,249,-74.82522277837083,85,False
250,250,-45.90128072276751,178,False
