,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_800_ppo,200,0.0,425.8766334056854,29.57883596420288,19.403,474.8584693698883,886,4259
