,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_800_ppo,200,0.0,440.4997127056122,30.620807886123657,21.319,492.43952059173586,482,4696
