,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3_ppo,5,0.0,0.23146343231201172,0.5946612358093262,2.036,2.862124668121338,237,46
