,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_800_ppo,200,0.0,430.93341755867004,30.25595498085022,22.689,483.8783725395203,379,4147
