,episode,reward,epochs,success
0,0,2349.625922945637,969,True
1,1,1451.2825246994535,998,False
2,2,1727.9899665834678,998,False
3,3,1914.6593761040808,998,False
4,4,694.6778392177633,350,True
5,5,1245.3517613779256,998,False
6,6,2212.229057478133,889,True
7,7,2089.017772224257,998,False
8,8,2451.6208906192883,998,False
9,9,1896.4657878655826,998,False
10,10,1218.1420414042386,998,False
11,11,569.5587058457643,521,True
12,12,1066.2279668084782,998,False
13,13,1347.842287408875,998,False
14,14,1212.3714770351799,998,False
15,15,1729.2350262914397,998,False
16,16,1287.1122418400041,998,False
17,17,1366.3268308511795,741,True
18,18,1531.0731117705088,895,True
19,19,1116.6385067318047,998,False
20,20,1351.1291776586913,998,False
21,21,1806.240432788206,998,False
22,22,1685.66930915207,998,False
23,23,1325.0705957842176,590,True
24,24,2052.8231274927707,998,False
25,25,1349.106451742464,998,False
26,26,1461.8766161691478,998,False
27,27,1904.7345571065125,998,False
28,28,1059.2920457778248,998,False
29,29,808.2714935660459,520,True
30,30,1686.3488308481217,998,False
31,31,2059.532049005419,998,False
32,32,1623.354239887499,998,False
33,33,1517.3044167673488,998,False
34,34,1497.8846403708892,998,False
35,35,2145.333311923049,998,False
36,36,1413.885958171495,998,False
37,37,1172.9739505511582,998,False
38,38,1290.276862167879,934,True
39,39,1764.756514026498,998,False
40,40,508.3677823758203,273,True
41,41,1683.1691218037827,998,False
42,42,1505.9933471891009,998,False
43,43,921.8598053720983,998,False
44,44,2225.942705998994,939,True
45,45,396.0701216791897,202,True
46,46,918.950436058401,998,False
47,47,908.2587782564018,998,False
48,48,1299.9081002569803,998,False
49,49,1828.9841473626252,998,False
50,50,1820.6380009138932,998,False
51,51,2186.548377853764,970,True
52,52,726.9133154565334,677,True
53,53,1672.7738135157126,998,False
54,54,1974.5706107771096,998,False
55,55,1301.998754082806,998,False
56,56,1060.975756135581,764,True
57,57,674.8309821873981,998,False
58,58,1223.533864170854,998,False
59,59,1475.3454821794687,998,False
60,60,1833.0538537907878,998,False
61,61,2008.17019033929,998,False
62,62,1232.4131785032987,998,False
63,63,750.1087251420772,998,False
64,64,1470.4221351395684,998,False
65,65,1338.5571413365967,998,False
66,66,711.2220010545977,998,False
67,67,1172.6973217972504,998,False
68,68,1661.161591979955,978,True
69,69,1695.2407529017141,998,False
70,70,1472.8085572254956,998,False
71,71,1037.8833988127903,998,False
72,72,2453.4671931337502,998,False
