,episode,reward,epochs,success
0,0,-404.78925648218893,83,False
1,1,-104.21765472899884,66,False
2,2,-355.9167262105075,81,False
3,3,-123.76014154477703,84,False
4,4,-83.96763449428946,53,False
5,5,-108.72730504058526,79,False
6,6,-18.46838722235026,95,False
7,7,-137.0291218547251,84,False
8,8,-282.45585913678735,86,False
9,9,-306.9620424566231,82,False
10,10,-86.32660208115406,55,False
11,11,-207.3071911266878,74,False
12,12,-93.01627830773413,56,False
13,13,-119.27015368230366,79,False
14,14,-188.49975594754352,88,False
15,15,-150.0360516352482,57,False
16,16,-113.31406288072819,62,False
17,17,-157.08891418574902,62,False
18,18,-134.67412767464026,65,False
19,19,-351.1513417581589,81,False
20,20,-357.6274901935856,76,False
21,21,-172.60158472510045,65,False
22,22,-2.050739381871182,80,False
23,23,-137.8637522616944,57,False
24,24,-138.42283134028708,69,False
25,25,-269.82927978670585,59,False
26,26,-118.49729981320976,83,False
27,27,-525.8971686850525,92,False
28,28,-131.08409607409385,77,False
29,29,-107.82408018443734,55,False
30,30,-132.14005813168748,57,False
31,31,-225.63491812132463,79,False
32,32,-523.7107333671594,93,False
33,33,-109.7470187221342,67,False
34,34,-219.26769001902284,75,False
35,35,-121.51870537200313,53,False
36,36,-131.56960542963705,60,False
37,37,-95.38567599580665,56,False
38,38,-272.8979563880032,79,False
39,39,-84.92162547201379,55,False
40,40,-135.03634604235253,79,False
41,41,-109.80983421610426,74,False
42,42,-425.10372151459853,84,False
43,43,-116.8161240104838,61,False
44,44,-173.27966547927736,70,False
45,45,-137.9840957611389,76,False
46,46,-118.46206879827017,74,False
47,47,-122.33561092201964,75,False
48,48,-115.28090004605022,70,False
49,49,-432.99687483057306,87,False
50,50,-90.83229270002684,55,False
51,51,-120.58497006668554,53,False
52,52,-129.17121095955477,55,False
53,53,-216.30812342353897,74,False
54,54,-292.693068047117,77,False
55,55,-75.80479398837689,54,False
56,56,-115.5624389910507,53,False
57,57,-112.28703379053738,52,False
58,58,-122.93296593552739,69,False
59,59,-361.3839677491748,82,False
60,60,-98.74056698156562,52,False
61,61,-521.0770000171494,91,False
62,62,-191.96446128379694,50,False
63,63,-140.49011101762108,85,False
64,64,-107.6616354043583,53,False
65,65,-131.0725324339412,54,False
66,66,-184.23507059617438,71,False
67,67,-118.3478954027712,58,False
68,68,-466.35831070118786,94,False
69,69,-90.93393040483052,87,False
70,70,-119.18237694156748,65,False
71,71,-248.30476830239311,55,False
72,72,-136.07466449774273,59,False
73,73,-118.65217572567462,86,False
74,74,-104.1079461492262,58,False
75,75,-131.68102581917614,63,False
76,76,-129.84093657324843,56,False
77,77,-124.8025117963762,66,False
78,78,-147.6490495762664,57,False
