,episode,reward,epochs,epsilon,abs_size,rate,success
0,1,251.16276147823461,212,0.9,4,0.0,False
1,2,672.6028750151529,220,0.81,4,0.0,False
2,3,675.4961231519237,212,0.7290000000000001,4,0.0,False
3,4,382.72247536755174,207,0.6561000000000001,4,0.0,False
4,5,365.938851607032,220,0.5904900000000002,4,0.0,False
5,6,627.2765793513972,215,0.5314410000000002,4,0.0,False
6,7,283.53043648034793,78,0.47829690000000014,4,0.143,True
7,8,748.7227508819662,248,0.43046721000000016,4,0.125,False
8,9,277.51242855824523,78,0.38742048900000015,4,0.222,True
9,10,705.5517246960428,246,0.34867844010000015,4,0.2,False
10,11,570.7627467755461,209,0.31381059609000017,4,0.182,False
11,12,411.84019580828016,212,0.28242953648100017,4,0.167,False
12,13,368.25293352654546,208,0.25418658283290013,4,0.154,False
13,14,621.88144430549,233,0.22876792454961012,4,0.143,False
14,15,662.4375858705337,206,0.2058911320946491,4,0.133,False
15,16,640.7288165186123,204,0.1853020188851842,4,0.125,False
16,17,659.5338866483187,202,0.16677181699666577,4,0.118,False
17,18,721.4404252183506,216,0.1500946352969992,4,0.111,False
18,19,396.6529517409798,200,0.13508517176729928,4,0.105,False
19,20,721.9066170757635,216,0.12157665459056936,4,0.1,False
20,21,620.2405052773654,202,0.10941898913151243,4,0.095,False
21,22,618.1745087644782,217,0.0984770902183612,4,0.091,False
22,23,465.4765530381003,218,0.08862938119652508,4,0.087,False
23,24,637.8550907565746,204,0.07976644307687257,4,0.083,False
24,25,724.3649379878304,217,0.07178979876918531,4,0.08,False
25,26,648.0146540693007,216,0.06461081889226679,4,0.077,False
26,27,768.1812186813913,220,0.05814973700304011,4,0.074,False
27,28,723.8722564904135,217,0.0523347633027361,4,0.071,False
28,29,662.1569483710248,206,0.04710128697246249,4,0.069,False
29,30,675.0219443210401,203,0.042391158275216244,4,0.067,False
30,31,652.3125208115671,205,0.03815204244769462,4,0.065,False
31,32,691.7260615750856,210,0.03433683820292516,4,0.062,False
32,33,722.7172361308824,216,0.030903154382632643,4,0.061,False
33,34,678.4023017846805,208,0.02781283894436938,4,0.059,False
34,35,676.3360920753796,208,0.025031555049932444,4,0.057,False
35,36,712.6126671653706,214,0.0225283995449392,4,0.056,False
36,37,690.5948315971764,210,0.020275559590445278,4,0.054,False
37,38,733.4519533743382,219,0.01824800363140075,4,0.053,False
38,39,693.7849404187784,211,0.016423203268260675,4,0.051,False
39,40,666.5838773287484,204,0.014780882941434608,4,0.05,False
40,41,767.7253935738468,221,0.013302794647291147,4,0.049,False
41,42,660.5512768908055,202,0.011972515182562033,4,0.048,False
42,43,650.3221213833895,205,0.01077526366430583,4,0.047,False
43,44,768.0682850158773,220,0.009697737297875247,4,0.045,False
44,45,724.5094132293714,217,0.009697737297875247,4,0.044,False
45,46,635.0270164565877,204,0.009697737297875247,4,0.043,False
46,47,714.334986284317,215,0.009697737297875247,4,0.043,False
47,48,649.631840868271,205,0.009697737297875247,4,0.042,False
48,49,668.1190946017857,207,0.009697737297875247,4,0.041,False
49,50,650.0148978129728,205,0.009697737297875247,4,0.04,False
50,51,724.4749798705568,217,0.009697737297875247,4,0.039,False
51,52,695.0744329729116,211,0.009697737297875247,4,0.038,False
52,53,731.5520386408782,218,0.009697737297875247,4,0.038,False
53,54,768.7717823934743,219,0.009697737297875247,4,0.037,False
54,55,766.8306559809484,221,0.009697737297875247,4,0.036,False
55,56,668.1080254517262,207,0.009697737297875247,4,0.036,False
56,57,674.9823491073214,208,0.009697737297875247,4,0.035,False
57,58,767.5388699718751,220,0.009697737297875247,4,0.034,False
58,59,689.9323618351482,210,0.009697737297875247,4,0.034,False
59,60,630.6950364175893,203,0.009697737297875247,4,0.033,False
60,61,695.673384209955,211,0.009697737297875247,4,0.033,False
61,62,712.1055380797711,214,0.009697737297875247,4,0.032,False
62,63,677.5106170169777,208,0.009697737297875247,4,0.032,False
63,64,674.8857495306992,202,0.009697737297875247,4,0.031,False
64,65,768.7012796913275,219,0.009697737297875247,4,0.031,False
65,66,669.1559379980318,205,0.009697737297875247,4,0.03,False
66,67,723.7195754384272,217,0.009697737297875247,4,0.03,False
67,68,666.8520819568308,204,0.009697737297875247,4,0.029,False
68,69,767.458190770913,221,0.009697737297875247,4,0.029,False
69,70,651.9137655721279,205,0.009697737297875247,4,0.029,False
70,71,694.4198939624823,211,0.009697737297875247,4,0.028,False
71,72,768.0461068795064,219,0.009697737297875247,4,0.028,False
72,73,664.480335608311,207,0.009697737297875247,4,0.027,False
73,74,667.7717346983961,207,0.009697737297875247,4,0.027,False
74,75,622.9577694514999,202,0.009697737297875247,4,0.027,False
75,76,722.2315911451353,216,0.009697737297875247,4,0.026,False
76,77,689.3043723996961,210,0.009697737297875247,4,0.026,False
77,78,630.3371750991093,203,0.009697737297875247,4,0.026,False
78,79,681.8107217611046,209,0.009697737297875247,4,0.025,False
79,80,677.7077685880242,208,0.009697737297875247,4,0.025,False
80,81,714.5135431910749,215,0.009697737297875247,4,0.025,False
81,82,768.0659473099747,219,0.009697737297875247,4,0.024,False
82,83,667.8494797956198,207,0.009697737297875247,4,0.024,False
83,84,623.1991361249354,202,0.009697737297875247,4,0.024,False
84,85,675.0367580448277,201,0.009697737297875247,4,0.024,False
85,86,649.8126478678314,205,0.009697737297875247,4,0.023,False
86,87,287.15482934328026,79,0.009697737297875247,4,0.034,True
87,88,678.3942923854368,208,0.009697737297875247,4,0.034,False
88,89,713.1045830632443,214,0.009697737297875247,4,0.034,False
89,90,693.7242682397266,211,0.009697737297875247,4,0.033,False
90,91,666.0867043863342,204,0.009697737297875247,4,0.033,False
91,92,629.3589162416058,203,0.009697737297875247,4,0.033,False
92,93,668.7732783540852,205,0.009697737297875247,4,0.032,False
93,94,261.8900991606526,78,0.009697737297875247,4,0.043,True
94,95,740.7390598092666,221,0.009697737297875247,4,0.042,False
95,96,732.2708881246449,219,0.009697737297875247,4,0.042,False
96,97,677.6565851904336,208,0.009697737297875247,4,0.041,False
97,98,641.347526500585,204,0.009697737297875247,4,0.041,False
98,99,652.3221975557972,205,0.009697737297875247,4,0.04,False
99,100,618.8754369087517,202,0.009697737297875247,4,0.04,False
100,101,714.6560278925026,215,0.009697737297875247,4,0.04,False
101,102,677.1768732977391,208,0.009697737297875247,4,0.039,False
102,103,639.1866178555297,204,0.009697737297875247,4,0.039,False
103,104,650.2679579674732,205,0.009697737297875247,4,0.038,False
104,105,640.0398581216577,235,0.009697737297875247,4,0.038,False
105,106,659.4403058891883,202,0.009697737297875247,4,0.038,False
106,107,668.6094573606504,207,0.009697737297875247,4,0.037,False
107,108,767.749856328126,220,0.009697737297875247,4,0.037,False
108,109,673.5058408378013,206,0.009697737297875247,4,0.037,False
109,110,662.4231920788718,206,0.009697737297875247,4,0.036,False
110,111,649.167601454421,205,0.009697737297875247,4,0.036,False
111,112,649.0687944884412,205,0.009697737297875247,4,0.036,False
112,113,676.7123789598002,208,0.009697737297875247,4,0.035,False
113,114,690.0682748927502,210,0.009697737297875247,4,0.035,False
114,115,666.3542149309884,204,0.009697737297875247,4,0.035,False
115,116,651.7881303663598,205,0.009697737297875247,4,0.034,False
116,117,714.2307090598624,215,0.009697737297875247,4,0.034,False
117,118,631.4884546425194,203,0.009697737297875247,4,0.034,False
118,119,623.2243307638098,202,0.009697737297875247,4,0.034,False
119,120,674.476857105596,206,0.009697737297875247,4,0.033,False
120,121,768.1669160881081,219,0.009697737297875247,4,0.033,False
121,122,677.5450492640259,208,0.009697737297875247,4,0.033,False
122,123,768.3036038576627,219,0.009697737297875247,4,0.033,False
123,124,652.5448352376698,205,0.009697737297875247,4,0.032,False
124,125,680.5649467138951,209,0.009697737297875247,4,0.032,False
125,126,724.4792241490911,217,0.009697737297875247,4,0.032,False
126,127,731.8854306417809,218,0.009697737297875247,4,0.031,False
127,128,675.4829849350266,201,0.009697737297875247,4,0.031,False
128,129,674.6586895341985,204,0.009697737297875247,4,0.031,False
129,130,691.0097310486017,210,0.009697737297875247,4,0.031,False
130,131,664.6728588004742,207,0.009697737297875247,4,0.031,False
131,132,623.6009843695908,202,0.009697737297875247,4,0.03,False
132,133,659.8811822119517,206,0.009697737297875247,4,0.03,False
133,134,691.7096888638334,210,0.009697737297875247,4,0.03,False
134,135,666.4665440718061,207,0.009697737297875247,4,0.03,False
135,136,669.0168402494165,205,0.009697737297875247,4,0.029,False
136,137,660.9876209831912,206,0.009697737297875247,4,0.029,False
137,138,676.013905070303,208,0.009697737297875247,4,0.029,False
138,139,681.3080342518165,209,0.009697737297875247,4,0.029,False
139,140,695.6971993010723,211,0.009697737297875247,4,0.029,False
140,141,649.7778795501217,205,0.009697737297875247,4,0.028,False
141,142,260.5988448756281,78,0.009697737297875247,4,0.035,True
142,143,740.9199162442296,221,0.009697737297875247,4,0.035,False
143,144,675.9775837720373,200,0.009697737297875247,4,0.035,False
144,145,660.964075280039,206,0.009697737297875247,4,0.034,False
145,146,733.4462161740753,219,0.009697737297875247,4,0.034,False
146,147,714.6619072543457,211,0.009697737297875247,4,0.034,False
147,148,678.1387849716878,208,0.009697737297875247,4,0.034,False
148,149,621.6954654844128,202,0.009697737297875247,4,0.034,False
149,150,767.7533847670072,219,0.009697737297875247,4,0.033,False
150,151,767.6422858863139,221,0.009697737297875247,4,0.033,False
151,152,677.7094965508325,208,0.009697737297875247,4,0.033,False
152,153,629.633562327351,203,0.009697737297875247,4,0.033,False
153,154,695.444413921656,211,0.009697737297875247,4,0.032,False
154,155,691.7401896199444,210,0.009697737297875247,4,0.032,False
155,156,630.8003601321136,203,0.009697737297875247,4,0.032,False
156,157,597.053606038846,201,0.009697737297875247,4,0.032,False
157,158,676.0547573778779,208,0.009697737297875247,4,0.032,False
158,159,636.8620029233803,204,0.009697737297875247,4,0.031,False
159,160,651.4976086285897,205,0.009697737297875247,4,0.031,False
160,161,694.6274531011352,211,0.009697737297875247,4,0.031,False
161,162,623.8318314460455,202,0.009697737297875247,4,0.031,False
162,163,666.5904449061024,207,0.009697737297875247,4,0.031,False
163,164,666.8810735716485,204,0.009697737297875247,4,0.03,False
164,165,666.8583549699513,207,0.009697737297875247,4,0.03,False
165,166,666.3168853699696,204,0.009697737297875247,4,0.03,False
166,167,643.2258208098297,204,0.009697737297875247,4,0.03,False
167,168,767.0332989442163,221,0.009697737297875247,4,0.03,False
168,169,622.7327106990967,202,0.009697737297875247,4,0.03,False
169,170,667.5497013022657,207,0.009697737297875247,4,0.029,False
170,171,675.7933650906664,208,0.009697737297875247,4,0.029,False
171,172,690.6594368591905,210,0.009697737297875247,4,0.029,False
172,173,638.9652749535976,204,0.009697737297875247,4,0.029,False
173,174,767.6639438764194,219,0.009697737297875247,4,0.029,False
174,175,767.3625907017849,220,0.009697737297875247,4,0.029,False
175,176,691.4275956317433,210,0.009697737297875247,4,0.028,False
176,177,722.9901493636482,216,0.009697737297875247,4,0.028,False
177,178,690.7969906685175,210,0.009697737297875247,4,0.028,False
178,179,668.509167259792,205,0.009697737297875247,4,0.028,False
179,180,714.4486932589789,215,0.009697737297875247,4,0.028,False
180,181,732.6763255911878,219,0.009697737297875247,4,0.028,False
181,182,649.3946083284682,205,0.009697737297875247,4,0.027,False
182,183,693.8045690566707,211,0.009697737297875247,4,0.027,False
183,184,691.3826197450398,210,0.009697737297875247,4,0.027,False
184,185,722.7591031347749,216,0.009697737297875247,4,0.027,False
185,186,676.523811557726,208,0.009697737297875247,4,0.027,False
186,187,661.1703099171921,206,0.009697737297875247,4,0.027,False
187,188,767.5319001563826,221,0.009697737297875247,4,0.027,False
188,189,638.6552725378074,204,0.009697737297875247,4,0.026,False
189,190,639.672018241044,204,0.009697737297875247,4,0.026,False
190,191,662.0643736629193,206,0.009697737297875247,4,0.026,False
191,192,661.2331266971653,206,0.009697737297875247,4,0.026,False
192,193,678.2662925756624,208,0.009697737297875247,4,0.026,False
193,194,767.7740918862635,219,0.009697737297875247,4,0.026,False
194,195,662.3647344467047,206,0.009697737297875247,4,0.026,False
195,196,724.5421651551267,217,0.009697737297875247,4,0.026,False
196,197,724.393106988701,217,0.009697737297875247,4,0.025,False
