,episode,reward,epochs,success
0,0,805.0,196,True
1,1,833.0,168,True
2,2,865.0,136,True
3,3,747.0,254,True
4,4,836.0,165,True
5,5,820.0,181,True
6,6,803.0,198,True
7,7,811.0,190,True
8,8,830.0,171,True
9,9,792.0,209,True
10,10,843.0,158,True
11,11,818.0,183,True
12,12,833.0,168,True
13,13,843.0,158,True
14,14,827.0,174,True
15,15,805.0,196,True
16,16,773.0,228,True
17,17,810.0,191,True
18,18,843.0,158,True
19,19,858.0,143,True
20,20,855.0,146,True
21,21,815.0,186,True
22,22,775.0,226,True
23,23,768.0,233,True
24,24,840.0,161,True
25,25,819.0,182,True
26,26,847.0,154,True
27,27,842.0,159,True
28,28,856.0,145,True
29,29,743.0,258,True
30,30,800.0,201,True
31,31,832.0,169,True
32,32,715.0,286,True
33,33,822.0,179,True
34,34,843.0,158,True
35,35,827.0,174,True
36,36,836.0,165,True
37,37,827.0,174,True
38,38,843.0,158,True
39,39,848.0,153,True
40,40,843.0,158,True
41,41,721.0,280,True
42,42,809.0,192,True
43,43,833.0,168,True
44,44,804.0,197,True
45,45,824.0,177,True
46,46,829.0,172,True
47,47,846.0,155,True
48,48,786.0,215,True
49,49,848.0,153,True
50,50,819.0,182,True
51,51,850.0,151,True
52,52,856.0,145,True
53,53,812.0,189,True
54,54,848.0,153,True
55,55,724.0,277,True
56,56,858.0,143,True
57,57,801.0,200,True
58,58,850.0,151,True
59,59,820.0,181,True
60,60,852.0,149,True
61,61,802.0,199,True
62,62,810.0,191,True
63,63,844.0,157,True
64,64,785.0,216,True
65,65,856.0,145,True
66,66,851.0,150,True
67,67,817.0,184,True
68,68,857.0,144,True
69,69,827.0,174,True
70,70,806.0,195,True
71,71,824.0,177,True
72,72,832.0,169,True
73,73,826.0,175,True
74,74,851.0,150,True
75,75,820.0,181,True
76,76,771.0,230,True
77,77,801.0,200,True
78,78,841.0,160,True
79,79,799.0,202,True
80,80,850.0,151,True
81,81,839.0,162,True
82,82,825.0,176,True
83,83,833.0,168,True
84,84,865.0,136,True
85,85,852.0,149,True
86,86,849.0,152,True
87,87,845.0,156,True
88,88,844.0,157,True
89,89,827.0,174,True
90,90,818.0,183,True
91,91,824.0,177,True
92,92,797.0,204,True
93,93,796.0,205,True
94,94,783.0,218,True
95,95,825.0,176,True
96,96,833.0,168,True
97,97,790.0,211,True
98,98,843.0,158,True
99,99,820.0,181,True
100,100,830.0,171,True
101,101,850.0,151,True
102,102,795.0,206,True
103,103,753.0,248,True
104,104,828.0,173,True
105,105,814.0,187,True
106,106,836.0,165,True
107,107,809.0,192,True
108,108,824.0,177,True
