,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_600_2_ppo,400,0.1675,626.8714680671692,371.83592677116394,201.979,1200.6863948383332,237,382168
