,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_600_2_ppo,400,0.1475,574.0021839141846,338.92160964012146,196.995,1109.918793554306,482,384743
