,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_600_ppo,400,0.0,385.91976284980774,192.28815293312073,193.547,771.7549157829285,913,399023
