,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_600_ppo,400,0.0,395.3485951423645,190.6433789730072,160.24,746.2319741153717,154,395168
