,episode,reward,epochs,epsilon,success
0,0,1270.6249980509267,999,0.995,False
1,1,1431.4267576372356,999,0.990025,False
2,2,658.4251882320248,999,0.985074875,False
3,3,959.2464215207373,999,0.9801495006250001,False
4,4,1006.9152009574693,999,0.9752487531218751,False
5,5,1223.617608296526,999,0.9703725093562657,False
6,6,1131.9825917996404,999,0.9655206468094844,False
7,7,1125.643504780538,999,0.960693043575437,False
8,8,1418.1536059494265,999,0.9558895783575597,False
9,9,1213.814981754045,999,0.9511101304657719,False
10,10,1040.4121310763514,999,0.946354579813443,False
11,11,798.5874108474975,999,0.9416228069143757,False
12,12,439.4806841793278,999,0.9369146928798039,False
13,13,486.6343512563531,999,0.9322301194154049,False
14,14,846.0307023111004,999,0.9275689688183278,False
15,15,245.2186299954289,999,0.9229311239742362,False
16,16,918.5998365240923,999,0.918316468354365,False
17,17,557.7141511575678,999,0.9137248860125932,False
18,18,746.4169152626401,999,0.9091562615825302,False
19,19,1654.1066666558097,999,0.9046104802746175,False
20,20,347.87855457281654,999,0.9000874278732445,False
21,21,1514.1424789358537,999,0.8955869907338783,False
22,22,320.4625645205432,999,0.8911090557802088,False
23,23,737.7288594897251,999,0.8866535105013078,False
24,24,914.7974058917841,999,0.8822202429488013,False
25,25,594.3237197269553,999,0.8778091417340573,False
26,26,628.5331229415694,999,0.8734200960253871,False
27,27,620.5038351981116,999,0.8690529955452602,False
28,28,1645.0353306436605,999,0.8647077305675338,False
29,29,1558.2400904603858,999,0.8603841919146962,False
30,30,1435.0891126258155,999,0.8560822709551227,False
31,31,527.1649924703061,999,0.851801859600347,False
32,32,1494.1216132814925,999,0.8475428503023453,False
33,33,856.3135317196817,999,0.8433051360508336,False
34,34,1404.2710057537874,999,0.8390886103705794,False
35,35,789.439327681815,999,0.8348931673187264,False
36,36,886.0321211527878,999,0.8307187014821328,False
37,37,975.9410001329504,999,0.8265651079747222,False
38,38,661.8445213344884,999,0.8224322824348486,False
39,39,1375.832547407002,999,0.8183201210226743,False
40,40,305.9520359197585,999,0.8142285204175609,False
41,41,1632.6254272635942,999,0.810157377815473,False
42,42,1904.6066642430687,999,0.8061065909263957,False
43,43,468.47878459365637,999,0.8020760579717637,False
44,44,344.94637527416756,999,0.798065677681905,False
45,45,571.988840304047,999,0.7940753492934954,False
46,46,930.624571969304,608,0.7901049725470279,True
47,47,1384.8568504741613,605,0.7861544476842928,True
48,48,2116.4280768431295,999,0.7822236754458713,False
49,49,868.4739673128971,386,0.778312557068642,True
50,50,2342.20325081545,999,0.7744209942832988,False
51,51,1518.1088302665169,750,0.7705488893118823,True
52,52,2053.2717357697884,822,0.7666961448653229,True
53,53,662.0740984950689,324,0.7628626641409962,True
54,54,621.8734819262127,362,0.7590483508202912,True
55,55,934.0053559163795,427,0.7552531090661897,True
56,56,801.8472216239954,422,0.7514768435208588,True
57,57,637.2015263094863,258,0.7477194593032545,True
58,58,630.1185833678267,999,0.7439808620067382,False
59,59,1327.6690020958656,999,0.7402609576967045,False
60,60,911.4950289291637,999,0.736559652908221,False
61,61,954.4238463324123,999,0.7328768546436799,False
62,62,940.480311956511,479,0.7292124703704616,True
63,63,1261.0186017669903,548,0.7255664080186093,True
64,64,1703.1303845835137,847,0.7219385759785162,True
65,65,1172.1743867827465,768,0.7183288830986236,True
66,66,1261.801488873523,629,0.7147372386831305,True
67,67,1624.8496746464853,829,0.7111635524897149,True
68,68,1279.4589317872824,568,0.7076077347272662,True
69,69,2257.937514942264,999,0.7040696960536299,False
70,70,294.93684684776554,999,0.7005493475733617,False
71,71,257.1636075659736,999,0.697046600835495,False
72,72,243.11525841571532,999,0.6935613678313175,False
73,73,425.2975979811238,999,0.6900935609921609,False
74,74,336.94238851237816,999,0.6866430931872001,False
75,75,203.6605613546636,999,0.6832098777212641,False
76,76,1146.2445384060059,835,0.6797938283326578,True
77,77,592.9504006804024,244,0.6763948591909945,True
78,78,474.5571179907398,168,0.6730128848950395,True
79,79,575.2001728211776,219,0.6696478204705644,True
80,80,2373.1913495898266,999,0.6662995813682115,False
81,81,1095.6355445902514,999,0.6629680834613705,False
82,82,1410.2846226474746,999,0.6596532430440636,False
83,83,2177.2616546922586,999,0.6563549768288433,False
84,84,519.6861626497031,266,0.653073201944699,True
85,85,598.575662879199,258,0.6498078359349755,True
86,86,2528.8644785348138,999,0.6465587967553006,False
87,87,807.891229864729,999,0.6433260027715241,False
88,88,297.5532121218883,999,0.6401093727576664,False
89,89,231.0473357805276,999,0.6369088258938781,False
90,90,1299.0268021702868,828,0.6337242817644086,True
91,91,1139.868606673124,570,0.6305556603555866,True
92,92,1318.4235063777646,999,0.6274028820538087,False
93,93,843.7020706122681,335,0.6242658676435396,True
94,94,621.7112854492026,270,0.6211445383053219,True
95,95,586.0593252751012,245,0.6180388156137953,True
96,96,787.6305545726908,337,0.6149486215357263,True
97,97,612.7213373887597,263,0.6118738784280476,True
98,98,1994.8534628750056,999,0.6088145090359074,False
99,99,2260.0013036654186,999,0.6057704364907278,False
100,100,2154.423612650249,999,0.6027415843082742,False
101,101,2141.783806288104,999,0.5997278763867329,False
102,102,1953.6922932131924,999,0.5967292370047992,False
103,103,1925.837385185252,999,0.5937455908197752,False
104,104,1963.0187147678098,965,0.5907768628656763,True
105,105,1453.2659015057632,554,0.5878229785513479,True
106,106,2378.408935157485,999,0.5848838636585911,False
107,107,2033.0864577873672,999,0.5819594443402982,False
108,108,573.9744696272792,999,0.5790496471185967,False
109,109,1056.025109260697,750,0.5761543988830038,True
110,110,1481.9684089408263,999,0.5732736268885887,False
111,111,1957.3957249683128,889,0.5704072587541458,True
112,112,1569.0536848478716,999,0.567555222460375,False
113,113,1273.2591380154133,813,0.5647174463480732,True
114,114,1085.0605650053683,562,0.5618938591163328,True
115,115,558.3846049060775,247,0.5590843898207511,True
116,116,569.4116262176921,249,0.5562889678716474,True
117,117,425.85241922725714,147,0.5535075230322891,True
118,118,696.7277856411447,999,0.5507399854171277,False
119,119,327.5443413379383,999,0.547986285490042,False
120,120,856.364436281138,999,0.5452463540625918,False
121,121,1815.7349587948936,999,0.5425201222922789,False
122,122,2566.761355020338,977,0.5398075216808175,True
123,123,489.822381806102,164,0.5371084840724134,True
124,124,2657.999790511909,999,0.5344229416520513,False
