,episode,reward,epochs,success
0,0,-307.07788520631044,200,False
1,1,-198.79212759927694,200,False
2,2,193.06796607580756,200,False
3,3,-291.8365068588919,200,False
4,4,-145.2441364073372,200,False
5,5,-118.39238942650888,200,False
6,6,-39.198637919092704,200,False
7,7,-123.52978735431014,200,False
8,8,30.531229417492476,200,False
9,9,-43.522724371680376,200,False
10,10,-320.219961561711,200,False
11,11,-21.69360816388094,200,False
12,12,-307.20715683899067,200,False
13,13,284.8825034363523,200,False
14,14,-468.35712902913093,200,False
15,15,-494.9398325587621,200,False
16,16,-352.610435038294,200,False
17,17,305.59352128991617,200,False
18,18,-296.41527424733493,200,False
19,19,-90.49941887175669,200,False
20,20,292.5869870864889,200,False
21,21,151.98022920040466,200,False
22,22,-191.14114088406845,200,False
23,23,253.62974330909014,200,False
24,24,-159.02942249634117,200,False
25,25,-364.19951410006223,200,False
26,26,146.0720059936554,200,False
27,27,91.5732787093395,200,False
28,28,-263.9310124115857,200,False
29,29,100.36122990218557,200,False
30,30,-459.18091335051383,200,False
31,31,-303.7745441942971,200,False
32,32,-388.7286049562966,200,False
33,33,-192.72446658221833,200,False
34,34,-163.46776781618047,200,False
35,35,183.43983476689363,200,False
36,36,285.5332467677763,200,False
37,37,-258.57660736211494,200,False
38,38,-177.1102544769057,200,False
39,39,1041.607114012433,200,True
40,40,-127.55685098709299,200,False
41,41,718.9046055573247,200,True
42,42,-349.62797788027325,200,False
43,43,-181.6874773417824,200,False
44,44,30.743967332675744,200,False
45,45,-288.5288178962862,200,False
46,46,-99.90834596987638,200,False
47,47,56.33844424779915,200,False
48,48,-291.4916869229314,200,False
49,49,-247.19480894947492,200,False
50,50,-105.20823237210138,200,False
51,51,-198.87934445292825,200,False
52,52,37.64162020503804,200,False
53,53,213.98101585822144,200,False
54,54,-256.9103436585354,200,False
55,55,-73.22760782307545,200,False
56,56,-259.4340154237138,200,False
57,57,169.87234808601391,200,False
58,58,989.1828226961422,200,True
59,59,51.343636792643494,200,False
60,60,186.90455245199806,200,False
61,61,-172.55989251030556,200,False
62,62,131.03277901713125,200,False
63,63,-234.581509338311,200,False
64,64,-33.28261068041844,200,False
65,65,-238.34528177342307,200,False
66,66,365.60722671883445,200,False
67,67,-114.16779005603001,200,False
68,68,158.682688235667,200,False
69,69,-154.17071723909106,200,False
70,70,-113.47568198401058,200,False
71,71,-198.49071563371547,200,False
72,72,-19.567451597977513,200,False
73,73,-330.1128503923847,200,False
74,74,-32.08262082891866,200,False
75,75,-297.3394943516033,200,False
76,76,-225.03468482727303,200,False
77,77,265.0689894129755,200,False
78,78,724.2969234284567,200,True
79,79,149.37510814517327,200,False
80,80,-135.46051394687262,200,False
81,81,-204.3975907516602,200,False
82,82,-272.07768603341293,200,False
83,83,-81.61568046556148,200,False
84,84,369.2841042956825,200,False
85,85,-162.59905184721546,200,False
86,86,-54.812548053045525,200,False
87,87,240.0420448532375,200,False
88,88,-48.01425268383531,200,False
89,89,-131.78470878710183,200,False
90,90,-235.07793996690046,200,False
91,91,786.1504852052042,200,False
92,92,-334.0255096094484,200,False
93,93,-81.742961745278,200,False
94,94,-479.5333142283623,200,False
95,95,946.2196158626684,200,True
96,96,-141.27850556281433,200,False
97,97,-448.9110136013773,200,False
98,98,-79.47934155050606,200,False
99,99,286.8531912049593,200,False
100,100,796.7697488619439,200,False
101,101,-336.27317773391496,200,False
102,102,-224.65941461363994,200,False
103,103,15.005864180192383,200,False
104,104,-21.20165484608413,200,False
105,105,306.70682654634294,200,False
106,106,-359.9690691630501,200,False
107,107,-310.5112297935299,200,False
108,108,-267.99041044334757,200,False
109,109,-378.31667859051174,200,False
110,110,-155.43736976813352,200,False
111,111,-4.0978796152342225,200,False
112,112,-30.258877564964934,200,False
113,113,-103.07252413010451,200,False
114,114,247.40241836023324,200,False
115,115,-195.5998678787204,200,False
116,116,-151.70328726618138,200,False
117,117,-31.358728561013656,200,False
118,118,-252.78414113898947,200,False
119,119,-330.1245411031431,200,False
120,120,-311.7726900016511,200,False
121,121,-50.37810247202409,200,False
122,122,-163.0819775993506,200,False
123,123,97.23352953542678,200,False
124,124,173.1626524305481,200,False
125,125,194.0692421312234,200,False
126,126,98.88664957319419,200,False
127,127,-82.60006415453519,200,False
128,128,-212.83568290530593,200,False
129,129,-241.33394778515222,200,False
130,130,11.655667380965005,200,False
131,131,-20.93818897198587,200,False
