,episode,reward,epochs,epsilon,success
0,0,-39.957964315544814,200,0.995,False
1,1,-75.54763354146417,200,0.990025,False
2,2,-143.92855757905636,200,0.985074875,False
3,3,-129.9461563987279,200,0.9801495006250001,False
4,4,-100.34298607843084,200,0.9752487531218751,False
5,5,35.74180523646646,200,0.9703725093562657,False
6,6,-38.569560687756166,200,0.9655206468094844,False
7,7,-73.54931605750608,200,0.960693043575437,False
8,8,-112.35093303039321,200,0.9558895783575597,False
9,9,-62.16842069879931,200,0.9511101304657719,False
10,10,-124.5098011157097,200,0.946354579813443,False
11,11,5.8468425275350455,200,0.9416228069143757,False
12,12,-145.1323829734065,200,0.9369146928798039,False
13,13,-106.11723276015255,200,0.9322301194154049,False
14,14,-83.71707320275164,200,0.9275689688183278,False
15,15,-63.37305781307805,200,0.9229311239742362,False
16,16,-92.2896431045956,200,0.918316468354365,False
17,17,-56.75286060131839,200,0.9137248860125932,False
18,18,-83.85083936227602,200,0.9091562615825302,False
19,19,-108.99063188686284,200,0.9046104802746175,False
20,20,-119.59155938698132,200,0.9000874278732445,False
21,21,-57.88401698227972,200,0.8955869907338783,False
22,22,26.424564322223887,200,0.8911090557802088,False
23,23,-68.62001199187944,200,0.8866535105013078,False
24,24,-9.520605503712432,200,0.8822202429488013,False
25,25,-98.32229030453163,200,0.8778091417340573,False
26,26,2.9961023064970504,200,0.8734200960253871,False
27,27,-45.78813925763825,200,0.8690529955452602,False
28,28,-68.50122374162311,200,0.8647077305675338,False
29,29,-141.4641089451834,200,0.8603841919146962,False
30,30,-82.89581631033798,200,0.8560822709551227,False
31,31,-11.053052853094414,200,0.851801859600347,False
32,32,-87.0433755857448,200,0.8475428503023453,False
33,33,35.421100597886834,200,0.8433051360508336,False
34,34,-69.3681712858961,200,0.8390886103705794,False
35,35,-27.406527965922578,200,0.8348931673187264,False
36,36,31.878859976131935,200,0.8307187014821328,False
37,37,-45.54115142000228,200,0.8265651079747222,False
38,38,-93.07861518063874,200,0.8224322824348486,False
39,39,-0.19834291088045575,200,0.8183201210226743,False
40,40,-53.95985510403989,200,0.8142285204175609,False
41,41,-70.82897582222358,200,0.810157377815473,False
42,42,-108.44766547525069,200,0.8061065909263957,False
43,43,-22.984728237861418,200,0.8020760579717637,False
44,44,-93.66067535784168,200,0.798065677681905,False
45,45,-52.57316007773625,200,0.7940753492934954,False
46,46,-65.1234984032044,200,0.7901049725470279,False
47,47,-53.930454885085055,200,0.7861544476842928,False
48,48,-46.718460569366016,200,0.7822236754458713,False
49,49,31.272054378132452,200,0.778312557068642,False
50,50,-96.64023473060297,200,0.7744209942832988,False
51,51,-49.18666946941812,200,0.7705488893118823,False
52,52,121.16331963670746,200,0.7666961448653229,False
53,53,0.12964830384589732,200,0.7628626641409962,False
54,54,25.861099944086163,200,0.7590483508202912,False
55,55,-47.766764850803156,200,0.7552531090661897,False
56,56,-62.780962445413024,200,0.7514768435208588,False
57,57,114.64457924930684,200,0.7477194593032545,False
58,58,109.24737427121727,200,0.7439808620067382,False
59,59,158.28674252188648,200,0.7402609576967045,False
60,60,-12.570018207770772,200,0.736559652908221,False
61,61,23.674810223747045,200,0.7328768546436799,False
62,62,84.21597094784374,200,0.7292124703704616,False
63,63,-60.61626851042092,200,0.7255664080186093,False
64,64,-147.97897136195388,200,0.7219385759785162,False
65,65,-112.79976150490256,200,0.7183288830986236,False
66,66,-75.96569969609845,200,0.7147372386831305,False
67,67,-67.84201208911327,200,0.7111635524897149,False
68,68,-107.11621221507812,200,0.7076077347272662,False
69,69,-108.75294842480798,200,0.7040696960536299,False
