,episode,reward,epochs,success
0,0,11.0,11,False
1,1,11.0,11,False
2,2,10.0,10,False
3,3,9.0,9,False
4,4,8.0,8,False
5,5,10.0,10,False
6,6,8.0,8,False
7,7,9.0,9,False
8,8,9.0,9,False
9,9,10.0,10,False
10,10,8.0,8,False
11,11,11.0,11,False
12,12,10.0,10,False
13,13,10.0,10,False
14,14,9.0,9,False
15,15,9.0,9,False
16,16,10.0,10,False
17,17,9.0,9,False
18,18,10.0,10,False
19,19,10.0,10,False
20,20,10.0,10,False
21,21,10.0,10,False
22,22,10.0,10,False
23,23,9.0,9,False
24,24,10.0,10,False
25,25,10.0,10,False
26,26,11.0,11,False
27,27,10.0,10,False
28,28,10.0,10,False
29,29,9.0,9,False
30,30,8.0,8,False
31,31,10.0,10,False
32,32,10.0,10,False
33,33,9.0,9,False
34,34,9.0,9,False
35,35,8.0,8,False
36,36,9.0,9,False
37,37,8.0,8,False
38,38,10.0,10,False
39,39,9.0,9,False
40,40,10.0,10,False
41,41,9.0,9,False
42,42,11.0,11,False
43,43,10.0,10,False
44,44,10.0,10,False
45,45,9.0,9,False
46,46,9.0,9,False
47,47,9.0,9,False
48,48,9.0,9,False
49,49,10.0,10,False
50,50,9.0,9,False
51,51,10.0,10,False
52,52,10.0,10,False
53,53,10.0,10,False
54,54,9.0,9,False
55,55,9.0,9,False
56,56,9.0,9,False
57,57,9.0,9,False
58,58,8.0,8,False
59,59,10.0,10,False
60,60,8.0,8,False
61,61,9.0,9,False
62,62,10.0,10,False
63,63,13.0,13,False
64,64,9.0,9,False
65,65,9.0,9,False
66,66,10.0,10,False
67,67,10.0,10,False
68,68,9.0,9,False
69,69,8.0,8,False
70,70,9.0,9,False
71,71,9.0,9,False
72,72,10.0,10,False
73,73,9.0,9,False
74,74,10.0,10,False
75,75,10.0,10,False
76,76,9.0,9,False
77,77,9.0,9,False
78,78,8.0,8,False
79,79,9.0,9,False
80,80,8.0,8,False
81,81,8.0,8,False
82,82,10.0,10,False
83,83,10.0,10,False
84,84,10.0,10,False
85,85,10.0,10,False
86,86,10.0,10,False
87,87,11.0,11,False
88,88,10.0,10,False
89,89,8.0,8,False
90,90,10.0,10,False
91,91,11.0,11,False
92,92,11.0,11,False
93,93,11.0,11,False
94,94,8.0,8,False
95,95,9.0,9,False
96,96,9.0,9,False
97,97,8.0,8,False
98,98,9.0,9,False
99,99,10.0,10,False
100,100,9.0,9,False
101,101,9.0,9,False
102,102,10.0,10,False
103,103,10.0,10,False
104,104,10.0,10,False
105,105,9.0,9,False
106,106,9.0,9,False
107,107,10.0,10,False
108,108,9.0,9,False
109,109,11.0,11,False
110,110,10.0,10,False
111,111,10.0,10,False
112,112,9.0,9,False
113,113,10.0,10,False
114,114,11.0,11,False
115,115,11.0,11,False
116,116,9.0,9,False
117,117,10.0,10,False
118,118,10.0,10,False
119,119,9.0,9,False
120,120,10.0,10,False
121,121,9.0,9,False
122,122,11.0,11,False
123,123,9.0,9,False
124,124,8.0,8,False
125,125,10.0,10,False
126,126,10.0,10,False
127,127,9.0,9,False
128,128,10.0,10,False
129,129,8.0,8,False
130,130,10.0,10,False
131,131,10.0,10,False
132,132,12.0,12,False
133,133,9.0,9,False
134,134,9.0,9,False
135,135,10.0,10,False
