,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3000_ppo,2000,0.0,514.4481613636017,306.7709364891052,454.241,1275.460097852707,379,400000
