,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3000_ppo,2000,0.0,523.9053297042847,316.3780870437622,468.806,1309.089416748047,237,400000
