,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_2400_ppo,600,0.0,496.42276763916016,1.045407772064209,101.24,598.7081754112244,886,120000
