,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_2400_ppo,600,0.0,542.4115014076233,0.8999278545379639,120.32,663.6314292621612,379,120000
