,success,times,rewards,steps
0,1,0.9435989856719971,501.0,500
1,1,1.8141229152679443,501.0,500
2,1,2.1639130115509033,812.0,189
3,1,2.691065788269043,680.0,321
4,1,2.9203710556030273,855.0,146
5,1,3.8894922733306885,501.0,500
6,1,4.741976499557495,501.0,500
7,1,5.545663595199585,501.0,500
8,1,6.369393587112427,501.0,500
9,1,7.184144973754883,501.0,500
10,1,8.004405498504639,501.0,500
11,1,8.813971519470215,501.0,500
12,1,9.60132098197937,501.0,500
13,1,10.426401615142822,501.0,500
14,1,11.212954044342041,501.0,500
15,1,12.00268030166626,501.0,500
16,1,12.79572319984436,501.0,500
17,1,13.58677887916565,501.0,500
18,1,14.403583765029907,501.0,500
19,1,15.191409349441528,501.0,500
20,1,15.989351034164429,501.0,500
21,1,16.783047437667847,501.0,500
22,1,17.578288316726685,501.0,500
23,1,18.369314670562744,501.0,500
24,1,19.150322914123535,501.0,500
25,1,19.940226793289185,501.0,500
26,1,20.71095633506775,501.0,500
27,1,21.52125072479248,501.0,500
28,1,22.38609027862549,501.0,500
29,1,23.19119954109192,501.0,500
30,1,23.98507308959961,501.0,500
31,1,24.76077437400818,501.0,500
32,1,25.578713417053223,501.0,500
33,1,26.36083960533142,501.0,500
34,1,27.16071367263794,501.0,500
35,1,27.94564199447632,501.0,500
36,1,28.725762367248535,501.0,500
37,1,29.5326931476593,501.0,500
38,1,30.299548625946045,501.0,500
39,1,31.077620267868042,501.0,500
40,1,31.867613554000854,501.0,500
41,1,32.6479766368866,501.0,500
42,1,33.47330689430237,501.0,500
43,1,34.23333692550659,501.0,500
44,1,35.01807403564453,501.0,500
45,1,35.79307818412781,501.0,500
46,1,36.57993292808533,501.0,500
47,1,37.35092830657959,501.0,500
48,1,38.175851583480835,501.0,500
49,1,38.98752975463867,501.0,500
50,1,39.77132606506348,501.0,500
51,1,40.58220410346985,501.0,500
52,1,41.34966850280762,501.0,500
53,1,42.12403225898743,501.0,500
54,1,42.90951991081238,501.0,500
55,1,43.69020867347717,501.0,500
56,1,44.515849590301514,501.0,500
57,1,45.292678356170654,501.0,500
58,1,46.074175119400024,501.0,500
59,1,46.845675230026245,501.0,500
60,1,47.62536859512329,501.0,500
61,1,48.43786382675171,501.0,500
62,1,49.19585394859314,501.0,500
63,1,49.97614908218384,501.0,500
64,1,50.77752900123596,501.0,500
65,1,51.565579414367676,501.0,500
66,1,52.36424517631531,501.0,500
67,1,53.12320399284363,501.0,500
68,1,53.88858771324158,501.0,500
69,1,54.685341358184814,501.0,500
70,1,55.48187780380249,501.0,500
71,1,56.28749871253967,501.0,500
72,1,57.05832099914551,501.0,500
73,1,57.76082634925842,537.0,464
74,1,58.57890772819519,501.0,500
75,1,59.36038851737976,501.0,500
76,1,60.142916202545166,501.0,500
77,1,60.93619990348816,501.0,500
78,1,61.71464467048645,501.0,500
79,1,62.49837112426758,501.0,500
80,1,63.21818280220032,537.0,464
81,1,63.99980282783508,501.0,500
82,1,64.78262734413147,501.0,500
83,1,65.55140566825867,501.0,500
84,1,66.35187554359436,501.0,500
85,1,67.14553189277649,501.0,500
86,1,67.88806581497192,528.0,473
87,1,68.65854334831238,501.0,500
88,1,69.450355052948,501.0,500
89,1,70.24848318099976,501.0,500
90,1,71.0243649482727,501.0,500
91,1,71.80546641349792,501.0,500
92,1,72.59437131881714,501.0,500
93,1,73.41111707687378,501.0,500
94,1,74.18732047080994,501.0,500
95,1,74.78213572502136,614.0,387
96,1,75.5784821510315,501.0,500
97,1,76.31652069091797,517.0,484
98,1,77.10525798797607,501.0,500
99,1,77.900625705719,501.0,500
