,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_4800_ppo,1200,0.0,568.2502443790436,61.41614079475403,181.998,811.6643851737977,926,240000
