,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_4800_ppo,1200,0.0008333333333333334,583.7839832305908,61.848246574401855,190.849,836.4812298049926,270,240000
