,success,times,rewards,steps
0,0,0.047393798828125,-1308.7737699999998,200
1,0,0.09432101249694824,-936.4350799999995,200
2,0,0.13947129249572754,-869.5498100000001,200
3,0,0.1866307258605957,-1648.8730699999987,200
4,0,0.24075531959533691,-968.1932100000005,200
5,0,0.29555845260620117,-1070.3741299999997,200
6,0,0.34766364097595215,-1180.4460900000004,200
7,0,0.4001884460449219,-1456.3601199999998,200
8,0,0.4529075622558594,-1369.3997400000003,200
9,0,0.5124063491821289,-1515.9905199999996,200
10,0,0.5580403804779053,-1277.3334700000014,200
11,0,0.605668306350708,-1741.0008599999992,200
12,0,0.6512277126312256,-1296.50788,200
13,0,0.6967275142669678,-1520.3997000000002,200
14,0,0.7427172660827637,-817.8962699999997,200
15,0,0.7893829345703125,-1402.4095700000007,200
16,0,0.8352005481719971,-1611.65742,200
17,0,0.8820745944976807,-1070.2729800000002,200
18,0,0.9276776313781738,-920.8343800000002,200
19,0,0.9733529090881348,-1424.07179,200
20,0,1.0198149681091309,-1696.4807299999995,200
21,0,1.0668468475341797,-1476.2959700000006,200
22,0,1.1139440536499023,-650.3914699999997,200
23,0,1.1613843441009521,-1514.2648000000008,200
24,0,1.2071678638458252,-1420.6117100000006,200
25,0,1.2532093524932861,-728.1858399999993,200
26,0,1.2999980449676514,-896.3153100000002,200
27,0,1.3451128005981445,-1197.8542199999993,200
28,0,1.390976905822754,-1088.2293100000006,200
29,0,1.4384040832519531,-1601.011259999999,200
30,0,1.483898401260376,-1548.1540500000003,200
31,0,1.5289037227630615,-1109.7214700000002,200
32,0,1.5750412940979004,-1015.7654799999999,200
33,0,1.6202566623687744,-973.8600300000006,200
34,0,1.6659557819366455,-1087.00693,200
35,0,1.7125718593597412,-838.6747299999998,200
36,0,1.7591447830200195,-887.6648599999997,200
37,0,1.80460786819458,-1153.36266,200
38,0,1.8507025241851807,-748.8377699999991,200
39,0,1.89662766456604,-992.2869900000001,200
40,0,1.9430608749389648,-1230.0590699999998,200
41,0,1.9878077507019043,-1069.7078099999999,200
42,0,2.034952402114868,-981.5975800000002,200
43,0,2.079328775405884,-769.1327999999995,200
44,0,2.1258859634399414,-986.6938500000002,200
45,0,2.173283338546753,-842.7899500000002,200
46,0,2.220116138458252,-1164.5825399999999,200
47,0,2.2654991149902344,-842.9054300000004,200
48,0,2.311221122741699,-1350.6303899999998,200
49,0,2.356461524963379,-1069.15596,200
50,0,2.402261972427368,-1488.7836799999995,200
51,0,2.4492111206054688,-1417.7304899999988,200
52,0,2.493677854537964,-1224.802649999999,200
53,0,2.5399014949798584,-1065.8986000000007,200
54,0,2.5865447521209717,-1067.26793,200
55,0,2.6338608264923096,-996.0758900000003,200
56,0,2.678487539291382,-1428.25778,200
57,0,2.7231366634368896,-967.7710399999995,200
58,0,2.7682878971099854,-1273.3314799999996,200
59,0,2.814774513244629,-1114.2526600000003,200
60,0,2.8602163791656494,-1194.64865,200
61,0,2.907418727874756,-1183.1149800000003,200
62,0,2.953758955001831,-1097.34858,200
63,0,3.00406551361084,-1788.066629999999,200
64,0,3.0501441955566406,-949.5893899999995,200
65,0,3.0964181423187256,-1465.2638900000002,200
66,0,3.142005205154419,-1540.5351,200
67,0,3.186725378036499,-1318.3999099999994,200
68,0,3.2324459552764893,-1077.3883599999997,200
69,0,3.2777740955352783,-1307.1742199999997,200
70,0,3.3256747722625732,-1380.91601,200
71,0,3.371352195739746,-1453.8895300000001,200
72,0,3.416912794113159,-703.1370499999999,200
73,0,3.4637534618377686,-1387.06596,200
74,0,3.508763313293457,-1278.2768100000003,200
75,0,3.5559403896331787,-1719.63022,200
76,0,3.6020925045013428,-1532.6894100000002,200
77,0,3.647156238555908,-1212.3487,200
78,0,3.6930370330810547,-1306.5224800000008,200
79,0,3.7469170093536377,-868.5074000000001,200
80,0,3.7998321056365967,-1074.8295899999998,200
81,0,3.8516626358032227,-1631.2021000000002,200
82,0,3.9034461975097656,-847.9815499999996,200
83,0,3.953774929046631,-1502.7430400000007,200
84,0,4.0050048828125,-796.1097400000003,200
85,0,4.057065486907959,-976.6638999999999,200
86,0,4.110872268676758,-1180.3722500000008,200
87,0,4.164029598236084,-1382.4153200000005,200
88,0,4.214425086975098,-893.3811900000002,200
89,0,4.266283750534058,-945.5924199999998,200
90,0,4.316669225692749,-1175.1251499999998,200
91,0,4.369497776031494,-879.4309099999996,200
92,0,4.423004627227783,-1088.3026399999994,200
93,0,4.4768335819244385,-1370.6394799999996,200
94,0,4.5278096199035645,-944.9194400000001,200
95,0,4.5780932903289795,-1551.41307,200
96,0,4.62857723236084,-1710.2520900000009,200
97,0,4.680589199066162,-1622.63869,200
98,0,4.730883598327637,-1256.101259999999,200
99,0,4.7814390659332275,-1626.0906200000002,200
100,0,4.832898855209351,-866.1378700000001,200
101,0,4.884441614151001,-1131.54491,200
102,0,4.934865474700928,-1562.430859999999,200
103,0,5.191140651702881,-1206.6286900000007,200
104,0,5.242605209350586,-1014.8375999999992,200
105,0,5.29276180267334,-893.8221499999999,200
106,0,5.344847679138184,-1505.6319400000004,200
107,0,5.396200180053711,-849.4620900000002,200
108,0,5.447099685668945,-1677.2829300000003,200
109,0,5.498887300491333,-1624.7441900000008,200
110,0,5.549290418624878,-1493.6485199999995,200
111,0,5.6009156703948975,-907.8115500000004,200
112,0,5.652447938919067,-1484.2321500000005,200
113,0,5.7039031982421875,-1064.97834,200
114,0,5.754340171813965,-961.1984000000003,200
115,0,5.806546926498413,-1452.86706,200
116,0,5.859386920928955,-888.4743900000002,200
117,0,5.91172981262207,-987.3568199999995,200
118,0,5.962578535079956,-1504.8773900000008,200
119,0,6.014337539672852,-1024.36547,200
120,0,6.065944671630859,-1271.4223399999994,200
121,0,6.11801552772522,-1526.7302599999996,200
122,0,6.169670343399048,-901.3248900000004,200
123,0,6.220184564590454,-1027.63259,200
124,0,6.269918203353882,-970.2786999999997,200
125,0,6.322543382644653,-870.9145699999998,200
126,0,6.376623868942261,-1156.8693999999998,200
127,0,6.430265665054321,-975.3744599999998,200
128,0,6.482747316360474,-1641.42673,200
129,0,6.534021615982056,-1189.7082900000007,200
130,0,6.585856199264526,-1030.1032500000006,200
131,0,6.6358091831207275,-767.2936100000001,200
132,0,6.687371253967285,-1617.2812800000015,200
133,0,6.738258361816406,-986.9058999999995,200
134,0,6.790811538696289,-886.87495,200
135,0,6.843547105789185,-1137.6223400000006,200
136,0,6.896592378616333,-973.8242599999999,200
137,0,6.947028398513794,-968.26299,200
138,0,6.998686075210571,-1022.045,200
139,0,7.049121379852295,-1602.0596400000002,200
140,0,7.10021710395813,-863.1435700000001,200
141,0,7.152228355407715,-1275.14556,200
142,0,7.202961206436157,-1303.817,200
143,0,7.254918575286865,-935.9773900000001,200
144,0,7.3072004318237305,-1266.2485600000002,200
145,0,7.3593244552612305,-990.3258399999999,200
146,0,7.412967920303345,-1454.80191,200
147,0,7.464404582977295,-1003.3052500000002,200
148,0,7.514238119125366,-902.2256599999998,200
149,0,7.568816900253296,-1252.9152099999992,200
150,0,7.621951103210449,-1452.0250900000005,200
151,0,7.674006700515747,-1715.15247,200
152,0,7.726430654525757,-1279.7118299999997,200
153,0,7.777383089065552,-962.5837200000001,200
154,0,7.82756781578064,-860.6052199999998,200
155,0,7.87754487991333,-1041.7114299999998,200
156,0,7.9284515380859375,-1255.7352199999991,200
