,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_4800_ppo,1200,0.0008333333333333334,587.4021065235138,60.71533560752869,180.417,828.5344421310425,537,240000
