,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_800_ppo,200,0.0,456.7342052459717,121.96712136268616,51.121,629.8223266086578,537,192506
