,success,times,rewards,steps
0,0,0.39929699897766113,-991.0,10
1,0,0.8063173294067383,-989.0,12
2,0,1.278294563293457,-988.0,13
3,0,1.6591901779174805,-991.0,10
4,0,2.038144588470459,-990.0,11
5,0,2.3819727897644043,-991.0,10
6,0,2.7841796875,-990.0,11
7,0,3.2322168350219727,-989.0,12
8,0,3.5651419162750244,-992.0,9
9,0,3.918492078781128,-991.0,10
10,0,4.261761426925659,-991.0,10
11,0,4.6588709354400635,-990.0,11
12,0,4.977697849273682,-992.0,9
13,0,5.292901515960693,-992.0,9
14,0,5.636550188064575,-991.0,10
15,0,5.949143409729004,-992.0,9
16,0,6.313950538635254,-991.0,10
17,0,6.628382444381714,-992.0,9
18,0,6.979381084442139,-991.0,10
19,0,7.401555776596069,-989.0,12
20,0,7.845548391342163,-989.0,12
21,0,8.172257423400879,-992.0,9
22,0,8.482555866241455,-992.0,9
23,0,8.844305992126465,-991.0,10
24,0,10.427225112915039,-956.0,45
25,0,10.77269983291626,-991.0,10
26,0,11.088611841201782,-992.0,9
27,0,11.384354591369629,-993.0,8
28,0,11.729007959365845,-991.0,10
29,0,12.118826150894165,-990.0,11
30,0,12.526082038879395,-990.0,11
31,0,12.851595878601074,-992.0,9
32,0,13.172430276870728,-992.0,9
33,0,13.487987041473389,-992.0,9
34,0,13.93120002746582,-989.0,12
35,0,14.387301683425903,-988.0,13
36,0,14.783061742782593,-990.0,11
37,0,15.175202369689941,-990.0,11
38,0,15.487154006958008,-992.0,9
39,0,15.794732570648193,-992.0,9
40,0,16.152000904083252,-991.0,10
41,0,16.566150426864624,-989.0,12
42,0,16.89090132713318,-992.0,9
43,0,17.25861120223999,-991.0,10
44,0,17.626632928848267,-991.0,10
45,0,17.985689163208008,-991.0,10
46,0,18.36020255088806,-990.0,11
47,0,18.716005086898804,-991.0,10
48,0,19.06425905227661,-991.0,10
49,0,19.385761737823486,-992.0,9
50,0,19.731595754623413,-991.0,10
51,0,20.075379371643066,-991.0,10
52,0,20.432000160217285,-991.0,10
53,0,20.74059224128723,-992.0,9
54,0,21.033066272735596,-993.0,8
55,0,21.353718519210815,-992.0,9
56,0,21.677208185195923,-992.0,9
57,0,22.079996347427368,-990.0,11
58,0,22.473078727722168,-991.0,10
59,0,22.80876135826111,-992.0,9
60,0,23.131890296936035,-992.0,9
61,0,23.404377222061157,-993.0,8
62,0,23.72439932823181,-992.0,9
63,0,24.103355169296265,-991.0,10
64,0,24.466796875,-992.0,9
65,0,24.83256959915161,-991.0,10
66,0,25.25038433074951,-990.0,11
67,0,25.60880208015442,-991.0,10
68,0,26.06284213066101,-989.0,12
69,0,26.505528211593628,-989.0,12
70,0,26.917922019958496,-990.0,11
71,0,27.247426509857178,-992.0,9
72,0,27.533549547195435,-993.0,8
73,0,27.848864793777466,-992.0,9
74,0,28.248819828033447,-990.0,11
75,0,28.632734060287476,-990.0,11
76,0,29.059595346450806,-990.0,11
77,0,29.486196279525757,-989.0,12
78,0,29.856284856796265,-990.0,11
79,0,30.206148386001587,-991.0,10
80,0,30.558374643325806,-991.0,10
81,0,30.88088583946228,-992.0,9
82,0,31.177008867263794,-993.0,8
83,0,31.45789361000061,-993.0,8
84,0,31.86969542503357,-989.0,12
85,0,32.30249238014221,-989.0,12
86,0,32.68439817428589,-990.0,11
87,0,33.02940487861633,-991.0,10
88,0,33.645516872406006,-990.0,11
89,0,33.96572756767273,-992.0,9
90,0,34.286375761032104,-992.0,9
91,0,34.62942028045654,-991.0,10
92,0,34.997801780700684,-990.0,11
93,0,35.35216569900513,-991.0,10
94,0,35.70820617675781,-991.0,10
95,0,36.105464935302734,-990.0,11
96,0,36.388463258743286,-993.0,8
97,0,36.69329500198364,-992.0,9
98,0,37.15734672546387,-988.0,13
99,0,37.54070568084717,-990.0,11
