,episode,reward,epochs,success
0,0,300.1736786647598,200,False
1,1,1083.452878691227,167,True
2,2,1147.9649314421695,157,True
3,3,1072.4183007313986,174,True
4,4,285.84675888878337,200,False
5,5,1125.3939957044786,158,True
6,6,1147.7689192458492,122,True
7,7,1117.977038691286,128,True
8,8,1133.2990192636498,156,True
9,9,130.60864207100167,200,False
10,10,1088.5028386089834,166,True
11,11,1126.8269422756857,159,True
12,12,1121.2455663839355,127,True
13,13,1110.7151439610752,130,True
14,14,1150.568729042192,157,True
15,15,1116.3089418630698,158,True
16,16,57.61062909841712,200,False
17,17,1266.2818573068362,195,True
18,18,1086.0970472425688,167,True
19,19,1059.460493202845,177,True
20,20,1104.3695581980865,161,True
21,21,1162.0593962994171,158,True
22,22,128.28067560226373,200,False
23,23,1095.0090464314271,137,True
24,24,1080.6067647828604,166,True
25,25,1124.0177659319597,159,True
26,26,284.65563856188965,200,False
27,27,1133.310480305925,158,True
28,28,1039.8329570628575,187,True
29,29,1144.2895024439404,125,True
30,30,1107.1453035637387,131,True
31,31,1140.4670359098818,157,True
32,32,1132.2795378064038,125,True
33,33,1122.9490423367824,160,True
34,34,1107.2619908317574,131,True
35,35,1120.6299524523201,159,True
36,36,16.4307173632551,200,False
37,37,1146.4366636696504,122,True
38,38,1154.9155298714759,158,True
39,39,1136.8515657326207,158,True
40,40,1112.865405877179,160,True
41,41,1300.3509906776599,198,True
42,42,1119.758808730141,159,True
43,43,1101.2929653566862,163,True
44,44,1140.0465554195107,123,True
45,45,1091.6053162252065,164,True
46,46,1142.761364662263,123,True
47,47,1113.789508331567,129,True
48,48,274.1922257483566,200,False
49,49,250.09562434715917,200,False
50,50,1111.935474082944,160,True
51,51,18.082646768107224,200,False
52,52,1080.742133236854,166,True
53,53,130.5525888594275,200,False
54,54,1136.9638784444542,125,True
55,55,139.77736127790195,200,False
56,56,1165.9793060947268,157,True
57,57,1110.5851339222863,131,True
58,58,1052.7929734166682,180,True
59,59,1121.7000909646158,159,True
60,60,1133.1322976252995,124,True
61,61,1073.1628438736807,154,True
62,62,1119.0060449120356,160,True
63,63,191.85189480269855,200,False
64,64,1176.9483495084569,156,True
65,65,1116.9724122154003,161,True
66,66,1089.596361425094,164,True
67,67,1121.9724232525914,161,True
68,68,1130.7475003442523,124,True
69,69,1055.2794119884056,179,True
70,70,1169.8495321832015,157,True
71,71,1138.8743167162174,123,True
72,72,295.2698558998236,200,False
73,73,1160.9692633469822,157,True
74,74,1141.971567564673,157,True
75,75,1151.0351038146764,159,True
76,76,1112.3612983968924,159,True
77,77,1094.912552632799,137,True
78,78,1060.7745164363005,175,True
79,79,1238.0934306974523,198,True
80,80,1080.2400845213997,168,True
81,81,1118.2563037804794,128,True
82,82,1158.3654384562979,157,True
83,83,1116.2522543502273,128,True
84,84,1115.8281272191216,159,True
85,85,1153.4531544566153,121,True
86,86,1096.9111740080407,137,True
87,87,1161.388695119007,157,True
88,88,1087.1622864178098,152,True
89,89,85.4203631296059,200,False
90,90,1100.4762267631013,163,True
91,91,1096.7831405884353,137,True
92,92,1115.9785677357577,129,True
93,93,1086.1965605027362,170,True
94,94,1122.4474490454886,127,True
95,95,1154.359924955992,157,True
96,96,1084.46803608982,166,True
97,97,1136.6487099990482,157,True
98,98,1055.2426528846336,178,True
99,99,1112.0796987048525,160,True
100,100,1115.2691603375133,129,True
101,101,1151.8227542350069,158,True
102,102,13.826753075863962,200,False
103,103,1137.4899187394185,158,True
104,104,1048.6909373431117,187,True
105,105,1171.7265337464996,157,True
106,106,1130.995904351541,124,True
107,107,1148.8346171335288,122,True
108,108,1139.8777393156488,125,True
109,109,1146.1908503853483,124,True
110,110,1115.2522759016138,129,True
111,111,1085.8408930195146,144,True
112,112,1160.4325898862444,157,True
113,113,1139.115014355746,158,True
114,114,1139.6793890800327,157,True
115,115,1111.4863018036122,160,True
116,116,1050.466447396815,182,True
117,117,1094.1838864052552,139,True
118,118,1110.676770422142,136,True
119,119,1144.7070718522154,123,True
120,120,1140.1234439662658,123,True
