,episode,reward,epochs,success
0,0,176.52538811937052,200,False
1,1,1648.7359358751703,200,False
2,2,-17.901961647104294,200,False
3,3,1511.8098801088545,200,True
4,4,868.272711960256,200,True
5,5,2548.71970189741,200,True
6,6,614.2820854601184,200,False
7,7,30.548080961973543,200,False
8,8,2032.1379478372846,200,True
9,9,1153.4978147165743,200,False
10,10,627.0579666133277,200,False
11,11,1141.975718205869,200,True
12,12,2124.010133814276,200,True
13,13,-169.5570828630898,200,False
14,14,1258.3366863999158,200,False
15,15,-276.5008235611976,200,False
16,16,770.0510850870899,200,True
17,17,1102.1552709119724,200,False
18,18,604.8779937132421,200,False
19,19,2518.432438404652,200,True
20,20,-241.7221780530362,200,False
21,21,946.9210206395546,200,False
22,22,-267.86425414844814,200,False
23,23,1062.3334180838506,200,False
24,24,78.32024803979456,200,False
25,25,1230.0782057638853,200,True
26,26,864.5783966395774,200,False
27,27,377.44782719695456,200,False
28,28,1588.9970035195688,200,True
29,29,-483.32956587523086,200,False
30,30,908.9557893020446,200,True
31,31,62.60550226961575,200,False
32,32,-183.2114885166485,200,False
33,33,-309.7201398637648,200,False
34,34,1168.4827874942252,200,False
35,35,32.37741275321497,200,False
36,36,922.6709932685033,200,True
37,37,1235.167493369003,200,False
38,38,1478.6944750277867,200,False
39,39,697.3151117903677,200,False
40,40,1634.906036524992,200,True
41,41,784.6439496629048,200,True
42,42,1115.6172665338229,200,False
43,43,-988.750290592198,200,False
44,44,1601.3461724562217,200,True
45,45,1193.3842665598988,200,False
46,46,1154.1234200466772,200,False
47,47,1163.1140787459792,200,False
48,48,2042.1901311925822,200,True
49,49,-432.6655361545502,200,False
50,50,1222.8547794101316,200,False
51,51,1101.401117929159,200,False
52,52,-733.040318582615,200,False
53,53,475.7634480787246,200,False
54,54,468.33790841824174,200,False
55,55,-56.136634917301016,200,False
56,56,1302.2760876517357,200,True
57,57,-166.9718552893989,200,False
58,58,1207.4394717669231,200,False
59,59,621.8407955782774,200,False
60,60,2220.442852652161,200,True
61,61,-705.3403116103665,200,False
62,62,2194.9519776000125,200,True
63,63,-143.6600324179192,200,False
64,64,982.0256484711493,200,True
65,65,-105.3915962868859,200,False
66,66,-85.37290743030383,200,False
67,67,1528.9115971849415,200,False
68,68,166.23792266622888,200,False
69,69,1500.7332323397934,200,True
70,70,-422.59544023608436,200,False
71,71,1016.2604163464678,200,False
72,72,1168.333659566713,200,False
73,73,-619.5426623833127,200,False
74,74,602.5883593223891,200,False
75,75,-14.630179313496201,200,False
76,76,1136.3288804739627,200,False
77,77,1110.5116079747268,200,False
78,78,761.5287330246424,200,False
79,79,1488.2146497811584,200,False
80,80,1634.4830239628657,200,True
81,81,-70.59678641224127,200,False
82,82,741.3681129148349,200,False
83,83,1894.1068921070955,200,True
84,84,2498.224395227805,200,True
85,85,1516.1093237559794,200,True
86,86,148.3760343313339,200,False
87,87,1173.522648472354,200,False
88,88,1150.17336287486,200,False
89,89,1333.801611944536,200,True
90,90,-133.29775857338552,200,False
91,91,-27.12380603737299,200,False
92,92,-179.73282116145128,200,False
93,93,634.6424753390845,200,False
94,94,1044.2490476275564,200,False
95,95,1751.5827925223716,200,True
96,96,864.0044325829555,200,False
97,97,439.1919339164241,200,True
98,98,1405.3723660084163,200,True
99,99,1023.2540455845226,200,False
100,100,284.7826833232887,200,False
101,101,1031.5504875211545,200,False
102,102,1153.3750402917344,200,False
103,103,545.4879737062855,200,False
104,104,988.1775774230883,200,False
105,105,1964.0309439019793,200,True
106,106,-522.2690417430127,200,False
107,107,366.8227577129273,200,False
108,108,619.6151662336289,200,True
109,109,173.65032945780533,200,False
110,110,-774.3467699816473,200,False
111,111,108.53937936883413,200,False
112,112,1135.0241599344965,200,False
113,113,-4.698040651251251,200,False
114,114,951.2191405179686,200,False
115,115,361.3806477108648,200,False
116,116,-300.1111834421562,200,False
117,117,1839.543821977993,200,True
118,118,271.17678273502327,200,False
119,119,1176.404925443649,200,False
120,120,-8.615424622908169,200,False
121,121,1641.6360359046644,200,True
122,122,-166.0143043686218,200,False
123,123,428.3244309144351,200,True
124,124,-347.890260101145,200,False
125,125,-667.9114246928344,200,False
126,126,1194.941050227572,200,False
127,127,1226.3245970142316,200,False
128,128,-357.17883832751664,200,False
129,129,675.7477049749739,200,True
130,130,476.4281484363075,200,False
131,131,645.8599107588489,200,False
132,132,1106.746506042978,200,False
133,133,2468.393627542195,200,True
134,134,-314.2132827715731,200,False
135,135,-724.2259796432221,200,False
136,136,192.5730801057999,200,False
137,137,302.80191579105485,200,False
138,138,-443.53156993630245,200,False
139,139,-736.6678936029064,200,False
140,140,475.2238513984237,200,False
141,141,-698.9663579292726,200,False
142,142,1611.1754037240594,200,True
143,143,275.71649527730295,200,False
144,144,1309.2632709524714,200,True
145,145,1705.3206090932626,200,True
146,146,90.47771125885158,200,False
147,147,381.3139905751408,200,False
148,148,-727.136662849729,200,False
149,149,1507.257092072397,200,True
150,150,870.1554314144704,200,False
151,151,1285.9303863852083,200,False
152,152,701.6916966509616,200,False
153,153,2166.2409849323394,200,True
154,154,502.53515052602273,200,True
155,155,2458.6086721634806,200,True
156,156,-771.9182806871266,200,False
157,157,-118.53803656251942,200,False
158,158,1241.0740734161313,200,True
159,159,2159.4989400466247,200,True
160,160,772.7017934410798,200,False
161,161,621.0152246497718,200,False
162,162,-189.32274596011402,200,False
163,163,479.2882719396676,200,False
164,164,296.56404818246546,200,False
165,165,928.4692797851981,200,False
166,166,1180.7870279267318,200,False
167,167,526.4400730163624,200,False
168,168,282.447181996932,200,False
169,169,463.20682498767957,200,False
170,170,1570.6632716141064,200,True
171,171,1112.320457720718,200,False
172,172,387.8193857360298,200,False
173,173,1903.636244265182,200,True
