,episode,reward,epochs,success
0,0,30.0,30,False
1,1,37.0,37,False
2,2,10.0,10,False
3,3,40.0,40,False
4,4,35.0,35,False
5,5,24.0,24,False
6,6,34.0,34,False
7,7,51.0,51,False
8,8,34.0,34,False
9,9,11.0,11,False
10,10,41.0,41,False
11,11,18.0,18,False
12,12,45.0,45,False
13,13,23.0,23,False
14,14,21.0,21,False
15,15,36.0,36,False
16,16,22.0,22,False
17,17,26.0,26,False
18,18,71.0,71,False
19,19,44.0,44,False
20,20,47.0,47,False
21,21,32.0,32,False
22,22,38.0,38,False
23,23,19.0,19,False
24,24,57.0,57,False
25,25,20.0,20,False
26,26,37.0,37,False
27,27,26.0,26,False
28,28,35.0,35,False
29,29,88.0,88,False
30,30,40.0,40,False
31,31,35.0,35,False
32,32,31.0,31,False
33,33,26.0,26,False
34,34,22.0,22,False
35,35,13.0,13,False
36,36,51.0,51,False
37,37,18.0,18,False
38,38,27.0,27,False
39,39,35.0,35,False
40,40,38.0,38,False
41,41,26.0,26,False
42,42,34.0,34,False
43,43,41.0,41,False
44,44,25.0,25,False
45,45,34.0,34,False
46,46,8.0,8,False
47,47,54.0,54,False
48,48,59.0,59,False
49,49,27.0,27,False
50,50,45.0,45,False
51,51,23.0,23,False
52,52,27.0,27,False
53,53,27.0,27,False
54,54,10.0,10,False
55,55,34.0,34,False
56,56,35.0,35,False
57,57,31.0,31,False
58,58,30.0,30,False
59,59,41.0,41,False
60,60,46.0,46,False
61,61,28.0,28,False
62,62,39.0,39,False
63,63,24.0,24,False
64,64,43.0,43,False
65,65,56.0,56,False
66,66,12.0,12,False
67,67,34.0,34,False
68,68,41.0,41,False
69,69,25.0,25,False
70,70,18.0,18,False
71,71,22.0,22,False
72,72,33.0,33,False
73,73,10.0,10,False
74,74,34.0,34,False
75,75,31.0,31,False
76,76,26.0,26,False
77,77,24.0,24,False
78,78,47.0,47,False
79,79,29.0,29,False
80,80,37.0,37,False
81,81,29.0,29,False
82,82,38.0,38,False
83,83,50.0,50,False
84,84,23.0,23,False
85,85,36.0,36,False
86,86,33.0,33,False
87,87,32.0,32,False
88,88,27.0,27,False
89,89,46.0,46,False
90,90,25.0,25,False
91,91,13.0,13,False
92,92,25.0,25,False
93,93,31.0,31,False
94,94,34.0,34,False
95,95,26.0,26,False
96,96,27.0,27,False
97,97,26.0,26,False
98,98,10.0,10,False
99,99,34.0,34,False
100,100,21.0,21,False
101,101,34.0,34,False
102,102,10.0,10,False
103,103,18.0,18,False
104,104,37.0,37,False
105,105,40.0,40,False
106,106,33.0,33,False
107,107,33.0,33,False
108,108,9.0,9,False
109,109,36.0,36,False
110,110,29.0,29,False
111,111,12.0,12,False
112,112,72.0,72,False
113,113,42.0,42,False
114,114,34.0,34,False
115,115,12.0,12,False
116,116,21.0,21,False
117,117,42.0,42,False
118,118,47.0,47,False
119,119,39.0,39,False
120,120,26.0,26,False
121,121,31.0,31,False
122,122,14.0,14,False
123,123,46.0,46,False
124,124,37.0,37,False
125,125,25.0,25,False
126,126,29.0,29,False
127,127,34.0,34,False
128,128,34.0,34,False
129,129,34.0,34,False
130,130,14.0,14,False
131,131,36.0,36,False
132,132,13.0,13,False
133,133,33.0,33,False
134,134,20.0,20,False
135,135,23.0,23,False
136,136,35.0,35,False
137,137,25.0,25,False
138,138,32.0,32,False
139,139,30.0,30,False
140,140,12.0,12,False
141,141,26.0,26,False
142,142,29.0,29,False
143,143,24.0,24,False
144,144,16.0,16,False
145,145,40.0,40,False
146,146,23.0,23,False
147,147,24.0,24,False
148,148,29.0,29,False
149,149,28.0,28,False
150,150,29.0,29,False
151,151,36.0,36,False
152,152,13.0,13,False
153,153,28.0,28,False
154,154,9.0,9,False
155,155,40.0,40,False
156,156,22.0,22,False
157,157,39.0,39,False
158,158,27.0,27,False
159,159,32.0,32,False
160,160,20.0,20,False
161,161,32.0,32,False
162,162,32.0,32,False
163,163,24.0,24,False
164,164,9.0,9,False
165,165,43.0,43,False
166,166,39.0,39,False
167,167,19.0,19,False
168,168,36.0,36,False
169,169,38.0,38,False
170,170,20.0,20,False
171,171,26.0,26,False
172,172,15.0,15,False
173,173,34.0,34,False
174,174,35.0,35,False
175,175,40.0,40,False
176,176,22.0,22,False
177,177,26.0,26,False
178,178,25.0,25,False
179,179,37.0,37,False
180,180,27.0,27,False
181,181,30.0,30,False
182,182,22.0,22,False
183,183,39.0,39,False
184,184,26.0,26,False
185,185,35.0,35,False
186,186,35.0,35,False
187,187,37.0,37,False
188,188,37.0,37,False
189,189,26.0,26,False
190,190,35.0,35,False
191,191,27.0,27,False
192,192,28.0,28,False
193,193,27.0,27,False
194,194,33.0,33,False
195,195,37.0,37,False
196,196,20.0,20,False
197,197,11.0,11,False
198,198,39.0,39,False
199,199,40.0,40,False
200,200,32.0,32,False
201,201,32.0,32,False
202,202,34.0,34,False
