,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3_ppo,5,0.0,5.219584226608276,0.7722339630126953,2.124,8.115818189620972,237,50
