,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_1200_ppo,800,0.0125,523.9440093040466,405.12640380859375,288.639,1217.7094131126405,482,399541
