,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_1600_ppo,400,0.015,922.9774775505066,46.71261715888977,102.665,1072.3550947093963,379,199678
