,episode,reward,epochs,success
0,0,-1599.416474584317,200,False
1,1,-1450.5765148050075,200,False
2,2,-1545.0017948580285,200,False
3,3,-1588.9896798404905,200,False
4,4,-1530.8061696251712,200,False
5,5,-1675.4749534089706,200,False
6,6,-1684.208017033432,200,False
7,7,-1599.598217540959,200,False
8,8,-1730.697412959699,200,False
9,9,-1579.1081397083308,200,False
10,10,-1525.5017852158255,200,False
11,11,-1567.4632290238899,200,False
12,12,-1558.4784077587994,200,False
13,13,-1668.9698672203942,200,False
14,14,-1570.242507173239,200,False
15,15,-1546.776612451002,200,False
16,16,-1552.866084504694,200,False
17,17,-1662.2602028098704,200,False
18,18,-1646.8441216345268,200,False
19,19,-1571.9812646657185,200,False
20,20,-1550.6019454302773,200,False
21,21,-1641.202676016046,200,False
22,22,-1629.3380640732817,200,False
23,23,-1530.2010694827516,200,False
24,24,-1233.092749359184,200,False
25,25,-1586.0290458989027,200,False
26,26,-1524.056957065951,200,False
27,27,-1644.9404298879147,200,False
28,28,-1714.3625747233953,200,False
29,29,-1519.2616335879143,200,False
30,30,-1632.5397566069798,200,False
31,31,-1688.6251624484262,200,False
32,32,-1510.4015457058201,200,False
33,33,-1437.1452296098307,200,False
34,34,-1486.5729944651616,200,False
35,35,-1619.389883333948,200,False
36,36,-852.0335965804223,200,False
37,37,-1581.23332521234,200,False
38,38,-1581.4403655047734,200,False
39,39,-1684.2793504724125,200,False
40,40,-1701.0395974239955,200,False
41,41,-1700.9912080722597,200,False
42,42,-1510.6648914348643,200,False
43,43,-1611.7203516254888,200,False
44,44,-683.661783010224,200,False
45,45,-1544.9046505949755,200,False
46,46,-1515.264760485963,200,False
47,47,-1552.3702701428053,200,False
48,48,-1540.8859523876695,200,False
49,49,-751.5974140460821,200,False
50,50,-1452.4736291025602,200,False
51,51,-1630.6224666723638,200,False
52,52,-832.0583043662903,200,False
53,53,-1576.3198598814163,200,False
54,54,-1516.549313592584,200,False
55,55,-1487.9156811577539,200,False
56,56,-1694.1173478857722,200,False
57,57,-1512.4154351043214,200,False
58,58,-1630.5494694429628,200,False
59,59,-1605.161016656093,200,False
60,60,-1615.3900985442788,200,False
61,61,-1595.8828215641809,200,False
62,62,-1501.95790830017,200,False
63,63,-1562.1287996652693,200,False
64,64,-1627.5888478587983,200,False
65,65,-1517.5651674851174,200,False
66,66,-1493.6715473701302,200,False
67,67,-1547.4900338691505,200,False
68,68,-1565.9649868513748,200,False
69,69,-1502.2402358306774,200,False
70,70,-1539.7538960640527,200,False
71,71,-760.7248405981875,200,False
72,72,-1560.421751285917,200,False
73,73,-1508.7394898245252,200,False
74,74,-1631.894138240779,200,False
75,75,-1709.783989702454,200,False
76,76,-1634.2251704043979,200,False
77,77,-1590.2213486753656,200,False
78,78,-1410.3591464003007,200,False
79,79,-1622.622005418981,200,False
80,80,-1773.6853030365514,200,False
81,81,-1584.5013524319288,200,False
82,82,-1485.7972612930012,200,False
83,83,-1420.8238266493927,200,False
84,84,-1703.1225094258882,200,False
