,success,times,rewards,steps
0,0,0.023177623748779297,-70.03409999999998,69
1,0,0.05803656578063965,-104.74994999999998,127
2,0,0.08146476745605469,-34.59333,73
3,0,0.1094827651977539,-18.148329999999994,114
4,0,0.13347482681274414,-5.363270000000005,75
5,0,0.15980744361877441,-245.76421000000002,89
6,0,0.19315552711486816,-240.7943,134
7,0,0.21790099143981934,20.42481,73
8,0,0.24309468269348145,-0.5549299999999988,77
9,0,0.27196717262268066,-8.855739999999994,96
10,0,0.2970433235168457,24.98006,77
11,0,0.3240623474121094,-208.06407,99
12,0,0.35139989852905273,-366.91762000000006,94
13,0,0.3776235580444336,-1.0826099999999996,91
14,0,0.4025399684906006,-269.64304,75
15,0,0.4324464797973633,-88.74271,110
16,0,0.45473241806030273,84.97397000000001,75
17,0,0.48520851135253906,24.36268000000001,109
18,0,0.5163872241973877,-209.4193699999999,123
19,0,0.5387430191040039,5.845220000000008,74
20,0,0.5636022090911865,55.37672000000002,88
21,0,0.5969767570495605,103.22818,139
22,0,0.6206374168395996,-33.94048999999998,79
23,0,0.6506524085998535,-14.182420000000018,125
24,0,0.675990104675293,11.732890000000005,83
25,0,0.6997437477111816,-4.978199999999992,79
26,0,0.7246742248535156,0.6366299999999994,86
27,0,0.7459194660186768,-4.647200000000003,64
28,0,0.7688643932342529,-133.91119,70
29,0,0.7913446426391602,-12.969510000000012,73
30,0,0.8180787563323975,-98.65397999999995,96
31,0,0.8477518558502197,37.958149999999996,115
32,0,0.8713603019714355,-243.30207000000007,86
33,0,0.8911159038543701,43.701130000000006,59
34,0,0.9123692512512207,-18.77045,70
35,0,0.9380574226379395,-23.329129999999985,91
36,0,0.9659209251403809,97.15502000000001,105
37,0,0.9850060939788818,-152.26151999999996,60
38,0,1.0158970355987549,-14.857310000000016,124
39,0,1.040259838104248,-129.19333999999995,89
40,0,1.0663409233093262,-11.352459999999985,95
41,0,1.0907342433929443,-291.23952,87
42,0,1.111299991607666,1.722150000000008,66
43,0,1.1333036422729492,5.607020000000006,71
44,0,1.1686019897460938,-209.1523400000001,150
45,0,1.199082374572754,-21.54893999999999,125
46,0,1.220736026763916,26.170309999999994,72
47,0,1.2454612255096436,-268.9547599999999,92
48,0,1.2680861949920654,89.39307,75
49,0,1.297262191772461,-182.69115,120
50,0,1.3206708431243896,-5.2233399999999985,84
51,0,1.3403589725494385,107.83260999999999,63
52,0,1.3633360862731934,-335.1090100000001,83
53,0,1.3847370147705078,40.953990000000005,68
54,0,1.4092047214508057,-13.805059999999997,75
55,0,1.4320979118347168,-5.2744199999999966,72
56,0,1.4531469345092773,-125.5977,66
57,0,1.4789164066314697,-288.1862300000001,86
58,0,1.4992189407348633,-58.60908999999998,62
59,0,1.5320842266082764,-199.30650000000003,125
60,0,1.5597331523895264,146.35949000000002,86
61,0,1.5874924659729004,-123.36572000000002,92
62,0,1.612107753753662,-8.590069999999994,83
63,0,1.633361577987671,-49.28635000000002,67
64,0,1.6665477752685547,-110.72896000000001,114
65,0,1.6930286884307861,-126.57421999999995,86
66,0,1.7187857627868652,0.9677699999999954,83
67,0,1.7530930042266846,-308.10705,118
68,0,1.7807674407958984,-99.61201000000001,88
69,0,1.8052465915679932,27.837030000000006,78
70,0,1.8313355445861816,-190.48299999999998,92
71,0,1.8554770946502686,-213.70188,71
72,0,1.884775161743164,-26.60301999999999,96
73,0,1.913090467453003,-213.52405000000002,95
74,0,1.9521851539611816,86.12414000000001,133
75,0,1.9782333374023438,-123.28617000000001,91
76,0,2.011234998703003,-106.32300999999997,114
77,0,2.0361835956573486,-207.42422999999997,76
78,0,2.0619077682495117,26.89248,82
79,0,2.0930142402648926,-36.74476,107
80,0,2.119828939437866,-29.368470000000002,88
81,0,2.145033836364746,-27.23755,79
82,0,2.1753218173980713,-150.85896999999997,103
83,0,2.209650993347168,-230.74011,114
84,0,2.2473080158233643,-66.00264000000004,136
85,0,2.274794101715088,-108.31107000000003,82
86,0,2.2998616695404053,-21.810200000000002,77
87,0,2.321131706237793,2.9943000000000017,63
88,0,2.3532979488372803,-10.57282999999999,109
89,0,2.37612247467041,10.915979999999998,68
90,0,2.4105334281921387,-70.00377999999998,122
91,0,2.4382073879241943,4.624039999999984,85
92,0,2.4663007259368896,-24.59589000000001,92
93,0,2.4885613918304443,78.54180999999997,65
94,0,2.511345148086548,22.392119999999995,69
95,0,2.543931722640991,-281.48948000000007,108
96,0,2.577413558959961,-221.56974,120
97,0,2.610520124435425,-306.61860999999993,115
98,0,2.64176869392395,-14.790250000000011,102
99,0,2.6743438243865967,-3.9466299999999874,113
100,0,2.702944755554199,-215.53166000000002,96
101,0,2.727627754211426,-103.58067,78
102,0,2.7590138912200928,-329.3322199999999,104
103,0,2.7830681800842285,-144.76914000000005,71
104,0,3.045337438583374,63.64738999999999,65
105,0,3.074688673019409,-242.04759,96
106,0,3.099799394607544,-165.08169,73
107,0,3.120004892349243,32.03659,55
108,0,3.146909475326538,-199.65449999999993,82
109,0,3.176720142364502,2.297419999999997,98
110,0,3.2078208923339844,-48.33025999999999,102
111,0,3.237602949142456,-104.97811,100
112,0,3.2670812606811523,10.037109999999991,100
113,0,3.2990591526031494,-22.23837,109
114,0,3.3273308277130127,-280.6249999999999,89
115,0,3.3493902683258057,-18.458009999999998,60
116,0,3.3722329139709473,6.8515400000000035,68
117,0,3.4097442626953125,29.698969999999996,126
118,0,3.4454708099365234,-299.23026,124
119,0,3.469623327255249,-85.20107999999998,74
120,0,3.5016109943389893,71.70655000000001,107
121,0,3.526785373687744,12.517929999999991,73
122,0,3.5609261989593506,-19.412220000000012,116
123,0,3.58518123626709,-17.63863999999999,70
124,0,3.6168198585510254,-168.76967000000002,107
125,0,3.643979072570801,-98.83405999999998,91
126,0,3.6716489791870117,-31.49219,90
127,0,3.701648712158203,-113.14542000000004,99
128,0,3.730100631713867,5.429489999999996,89
129,0,3.7651290893554688,-252.20436000000004,120
130,0,3.791623592376709,-75.06220999999996,84
131,0,3.8234457969665527,-219.62125000000006,109
132,0,3.8473215103149414,-121.85819999999998,72
133,0,3.8877105712890625,-77.50564,147
134,0,3.910046339035034,-1.6436700000000055,65
135,0,3.943072557449341,-10.742979999999996,112
136,0,3.9754700660705566,-335.54386999999997,102
137,0,3.9991650581359863,2.8752100000000027,68
138,0,4.0242486000061035,-20.527890000000014,80
139,0,4.048920392990112,-105.26854,72
140,0,4.078878164291382,-355.25106,91
141,0,4.108490467071533,-29.720919999999996,100
142,0,4.138692855834961,76.40104000000001,103
143,0,4.168386936187744,-44.61687000000002,92
144,0,4.195257663726807,-42.01396,83
145,0,4.221739053726196,-6.451770000000006,85
146,0,4.252255916595459,-26.46015,105
147,0,4.277500867843628,-47.31482999999997,78
148,0,4.310595750808716,-203.18798,115
149,0,4.342695474624634,34.246779999999994,111
150,0,4.376105070114136,-55.212439999999994,111
151,0,4.406472682952881,-300.20448999999996,97
152,0,4.428638458251953,18.4536,67
153,0,4.466764450073242,0.5060200000000039,136
154,0,4.494275331497192,-250.36014,85
155,0,4.519332408905029,10.132979999999996,80
156,0,4.546824932098389,-66.90576999999999,90
157,0,4.57119607925415,-85.98339,72
158,0,4.606229543685913,-110.45509999999997,121
159,0,4.627289295196533,-50.835519999999995,62
160,0,4.661847352981567,-67.14012000000001,119
161,0,4.69340968132019,-219.39554999999996,105
162,0,4.7155327796936035,-60.56458000000001,64
163,0,4.7451395988464355,-114.10990999999999,100
164,0,4.770116567611694,-65.47759000000002,74
165,0,4.792302370071411,-94.03298,65
166,0,4.818847179412842,-38.670670000000015,78
167,0,4.845372676849365,-25.478910000000006,84
168,0,4.8770246505737305,-64.73516999999995,104
169,0,4.907023906707764,-152.5872399999999,98
170,0,4.9358274936676025,-438.3494400000001,92
171,0,4.964958190917969,-10.006700000000023,98
172,0,4.997230291366577,-8.846099999999982,110
173,0,5.028637170791626,-28.147480000000026,106
