,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_2400_ppo,600,0.0,2056.911619901657,148.1736924648285,78.575,2283.6603123664854,379,56263
