,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3600_ppo,2400,0.0,3151.208657026291,297.9861512184143,364.528,3813.7228082447054,379,223124
