,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_2400_ppo,600,0.0,2087.68736577034,148.9101481437683,94.796,2331.393513914108,672,55917
