,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3_ppo,5,0.2,1.0626935958862305,0.5826864242553711,2.007,3.6523800201416017,237,50
