,episode,reward,epochs,success
0,0,14.0,14,False
1,1,54.0,54,False
2,2,17.0,17,False
3,3,23.0,23,False
4,4,10.0,10,False
5,5,13.0,13,False
6,6,17.0,17,False
7,7,20.0,20,False
8,8,18.0,18,False
9,9,42.0,42,False
10,10,37.0,37,False
11,11,11.0,11,False
12,12,20.0,20,False
13,13,31.0,31,False
14,14,36.0,36,False
15,15,23.0,23,False
16,16,10.0,10,False
17,17,11.0,11,False
18,18,16.0,16,False
19,19,28.0,28,False
20,20,14.0,14,False
21,21,17.0,17,False
22,22,23.0,23,False
23,23,23.0,23,False
24,24,18.0,18,False
25,25,20.0,20,False
26,26,16.0,16,False
27,27,9.0,9,False
28,28,36.0,36,False
29,29,19.0,19,False
30,30,24.0,24,False
31,31,16.0,16,False
32,32,12.0,12,False
33,33,32.0,32,False
34,34,17.0,17,False
35,35,29.0,29,False
36,36,21.0,21,False
37,37,16.0,16,False
38,38,19.0,19,False
39,39,12.0,12,False
40,40,29.0,29,False
41,41,21.0,21,False
42,42,21.0,21,False
43,43,17.0,17,False
44,44,9.0,9,False
45,45,18.0,18,False
46,46,43.0,43,False
47,47,40.0,40,False
48,48,27.0,27,False
49,49,12.0,12,False
50,50,17.0,17,False
51,51,9.0,9,False
52,52,26.0,26,False
53,53,29.0,29,False
54,54,10.0,10,False
55,55,14.0,14,False
56,56,21.0,21,False
57,57,12.0,12,False
58,58,10.0,10,False
59,59,24.0,24,False
60,60,8.0,8,False
61,61,11.0,11,False
62,62,32.0,32,False
63,63,11.0,11,False
64,64,21.0,21,False
65,65,15.0,15,False
66,66,24.0,24,False
67,67,10.0,10,False
68,68,28.0,28,False
69,69,28.0,28,False
70,70,60.0,60,False
71,71,18.0,18,False
72,72,12.0,12,False
73,73,15.0,15,False
74,74,25.0,25,False
75,75,48.0,48,False
76,76,11.0,11,False
77,77,12.0,12,False
78,78,14.0,14,False
79,79,31.0,31,False
80,80,23.0,23,False
81,81,35.0,35,False
82,82,22.0,22,False
83,83,18.0,18,False
84,84,22.0,22,False
85,85,47.0,47,False
86,86,25.0,25,False
87,87,23.0,23,False
88,88,16.0,16,False
89,89,17.0,17,False
90,90,10.0,10,False
91,91,14.0,14,False
92,92,21.0,21,False
93,93,45.0,45,False
94,94,21.0,21,False
95,95,12.0,12,False
96,96,20.0,20,False
97,97,9.0,9,False
98,98,21.0,21,False
99,99,20.0,20,False
100,100,21.0,21,False
101,101,31.0,31,False
102,102,44.0,44,False
103,103,19.0,19,False
104,104,23.0,23,False
105,105,39.0,39,False
106,106,47.0,47,False
107,107,13.0,13,False
108,108,39.0,39,False
109,109,18.0,18,False
110,110,14.0,14,False
111,111,15.0,15,False
112,112,17.0,17,False
113,113,12.0,12,False
114,114,13.0,13,False
115,115,33.0,33,False
116,116,19.0,19,False
117,117,35.0,35,False
118,118,38.0,38,False
119,119,16.0,16,False
120,120,21.0,21,False
121,121,10.0,10,False
122,122,16.0,16,False
123,123,19.0,19,False
124,124,14.0,14,False
125,125,21.0,21,False
126,126,32.0,32,False
127,127,22.0,22,False
128,128,12.0,12,False
129,129,11.0,11,False
130,130,27.0,27,False
131,131,18.0,18,False
132,132,13.0,13,False
133,133,9.0,9,False
134,134,19.0,19,False
135,135,15.0,15,False
136,136,14.0,14,False
137,137,14.0,14,False
138,138,114.0,114,False
139,139,18.0,18,False
140,140,37.0,37,False
141,141,15.0,15,False
142,142,40.0,40,False
143,143,49.0,49,False
144,144,12.0,12,False
145,145,28.0,28,False
146,146,15.0,15,False
147,147,17.0,17,False
148,148,32.0,32,False
149,149,22.0,22,False
150,150,25.0,25,False
151,151,43.0,43,False
152,152,30.0,30,False
153,153,15.0,15,False
154,154,15.0,15,False
155,155,16.0,16,False
156,156,18.0,18,False
157,157,27.0,27,False
158,158,29.0,29,False
159,159,16.0,16,False
160,160,17.0,17,False
161,161,36.0,36,False
162,162,30.0,30,False
163,163,11.0,11,False
164,164,11.0,11,False
165,165,17.0,17,False
166,166,55.0,55,False
167,167,26.0,26,False
168,168,22.0,22,False
169,169,19.0,19,False
170,170,26.0,26,False
171,171,9.0,9,False
172,172,11.0,11,False
173,173,12.0,12,False
174,174,14.0,14,False
175,175,15.0,15,False
176,176,18.0,18,False
177,177,13.0,13,False
178,178,12.0,12,False
179,179,13.0,13,False
180,180,13.0,13,False
181,181,14.0,14,False
182,182,28.0,28,False
183,183,25.0,25,False
184,184,11.0,11,False
185,185,10.0,10,False
186,186,29.0,29,False
187,187,8.0,8,False
188,188,13.0,13,False
189,189,24.0,24,False
190,190,13.0,13,False
191,191,23.0,23,False
192,192,53.0,53,False
193,193,30.0,30,False
194,194,17.0,17,False
195,195,34.0,34,False
196,196,24.0,24,False
197,197,27.0,27,False
198,198,32.0,32,False
199,199,42.0,42,False
200,200,12.0,12,False
201,201,11.0,11,False
202,202,22.0,22,False
203,203,14.0,14,False
204,204,26.0,26,False
205,205,12.0,12,False
206,206,28.0,28,False
207,207,16.0,16,False
208,208,18.0,18,False
209,209,32.0,32,False
210,210,28.0,28,False
211,211,13.0,13,False
212,212,27.0,27,False
213,213,12.0,12,False
214,214,22.0,22,False
215,215,10.0,10,False
216,216,56.0,56,False
217,217,12.0,12,False
218,218,30.0,30,False
