,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3600_25_ppo,2400,0.0,639.7644736766815,332.61229276657104,582.322,1554.6987664432527,237,480000
