,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_4800_ppo,1200,0.0008333333333333334,595.0737471580505,61.81351923942566,198.656,855.5432663974761,115,240000
