,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3600_ppo,2400,0.0008333333333333334,460.8116385936737,190.07261037826538,486.179,1137.0632489719392,435,480000
