,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_4800_ppo,1200,0.0016666666666666668,585.6910164356232,62.29245066642761,193.683,841.6664671020508,137,240000
