,success,times,rewards,steps
0,0,0.05499529838562012,-1563.1577600000005,200
1,0,0.10920047760009766,-1074.8233999999995,200
2,0,0.1629486083984375,-1693.1627999999994,200
3,0,0.21741175651550293,-784.2510300000002,200
4,0,0.270902156829834,-1746.1642199999997,200
5,0,0.32401371002197266,-1569.240720000001,200
6,0,0.37785911560058594,-1579.3719300000005,200
7,0,0.4313685894012451,-952.6034900000002,200
8,0,0.4846079349517822,-1382.8890699999997,200
9,0,0.5386250019073486,-1527.6294700000003,200
10,0,0.5923998355865479,-1483.4057200000013,200
11,0,0.6451635360717773,-1219.294639999999,200
12,0,0.6992535591125488,-1638.7716699999999,200
13,0,0.7530443668365479,-1770.8093099999996,200
14,0,0.8069560527801514,-1482.08007,200
15,0,0.8609182834625244,-857.4631199999998,200
16,0,0.9130849838256836,-860.8051099999999,200
17,0,0.9657187461853027,-993.3090800000008,200
18,0,1.0192224979400635,-968.9586700000003,200
19,0,1.0732486248016357,-1348.9140100000002,200
20,0,1.126051664352417,-1021.2515399999992,200
21,0,1.1790180206298828,-1655.2050099999992,200
22,0,1.2315139770507812,-867.3533100000002,200
23,0,1.2856640815734863,-1598.8542599999996,200
24,0,1.339808464050293,-1459.7852999999989,200
25,0,1.3926799297332764,-1636.6629700000008,200
26,0,1.4471783638000488,-1419.865259999999,200
27,0,1.5013608932495117,-861.6547600000002,200
28,0,1.5557072162628174,-1226.13853,200
29,0,1.6085669994354248,-1255.9853900000003,200
30,0,1.6613144874572754,-1071.4398400000002,200
31,0,1.7159373760223389,-1150.9929500000005,200
32,0,1.7684893608093262,-1381.357900000001,200
33,0,1.8219020366668701,-1050.74477,200
34,0,1.8750309944152832,-1606.7875399999998,200
35,0,1.929701328277588,-966.6818400000003,200
36,0,1.982208013534546,-1427.7507799999994,200
37,0,2.0364158153533936,-1619.5606500000013,200
38,0,2.091456174850464,-1278.3901999999991,200
39,0,2.144984006881714,-1072.5037700000005,200
40,0,2.199232339859009,-1401.5904000000003,200
41,0,2.2535998821258545,-1254.4899999999998,200
42,0,2.307178020477295,-897.8899299999999,200
43,0,2.3613719940185547,-1245.0364099999995,200
44,0,2.4161343574523926,-1651.1743999999997,200
45,0,2.469275712966919,-980.5856700000004,200
46,0,2.5234389305114746,-1516.2067299999999,200
47,0,2.576529026031494,-1011.2040700000002,200
48,0,2.6317107677459717,-1393.2490000000005,200
49,0,2.6844465732574463,-1185.2007399999998,200
50,0,2.739023447036743,-1487.1675299999995,200
51,0,2.7943007946014404,-949.6096600000004,200
52,0,2.8476016521453857,-1289.8971799999995,200
53,0,2.9021613597869873,-882.3322599999991,200
54,0,2.9577083587646484,-1763.7603599999989,200
55,0,3.0115952491760254,-816.6622699999997,200
56,0,3.0661423206329346,-1266.8249300000002,200
57,0,3.1199235916137695,-1457.8980599999993,200
58,0,3.1723759174346924,-1351.19797,200
59,0,3.227583885192871,-1011.1717199999994,200
60,0,3.281201124191284,-1210.6190599999995,200
61,0,3.3363656997680664,-1605.6336600000002,200
62,0,3.3913216590881348,-1208.7916200000002,200
63,0,3.4448583126068115,-1180.1141500000003,200
64,0,3.4977221488952637,-1304.5857500000002,200
65,0,3.551016330718994,-983.5347000000002,200
66,0,3.6051344871520996,-967.3800800000004,200
67,0,3.6604490280151367,-1231.2598300000006,200
