,success,times,rewards
0,0,0.796825647354126,-72.10442
1,0,1.5709750652313232,-116.43933999999999
2,0,2.303710460662842,-116.14850999999997
3,0,3.0106561183929443,-149.65027
4,0,3.725686550140381,-137.84798
