,agent,episodes,success_rate,policy_train_time,abstraction_train_time,experiment_train_time,total_train_time,seed,total_steps
0,icml_3600_25_ppo,2400,0.0004166666666666667,471.5556089878082,322.8820366859436,573.243,1367.6806456737518,886,480000
